dist	m1	ra	m2	iota	dec
1.881227630000000062e+01	4.751842645046069791e+00	2.296232900000000132e+00	4.127758916074680151e+00	1.257308700000000057e+00	-1.327710000000000001e-01
4.660345050000000100e+01	6.061443217530461780e+00	2.295224300000000106e+00	3.254015478589905364e+00	3.400085999999999942e-01	-1.415066000000000102e-01
5.524195840000000146e+01	5.090605586810553085e+00	2.300556499999999893e+00	3.856966555082996351e+00	4.200897000000000103e-01	-6.878019999999999967e-02
3.998031000000000290e+01	5.213124454121242479e+00	2.285425399999999829e+00	3.779743564088991370e+00	6.685948000000000446e-01	-2.072794000000000025e-01
3.023677299999999946e+01	5.252374881704186649e+00	2.231584300000000187e+00	3.737155069180493339e+00	5.913530999999999649e-01	-3.585138999999999965e-01
4.832384330000000006e+01	4.674583476093503442e+00	2.330615599999999787e+00	4.191190875789192027e+00	8.515386999999999817e-01	1.091579999999999981e-02
3.069336450000000127e+01	5.443691307983659300e+00	2.351963200000000143e+00	3.612895177000873037e+00	1.361896100000000054e+00	1.673310000000000075e-02
3.304990519999999776e+01	5.483673218717660447e+00	2.268099700000000052e+00	3.592323617011914827e+00	7.860386999999999791e-01	-2.141062999999999994e-01
5.294770669999999768e+01	5.368490304304999405e+00	2.305743200000000215e+00	3.663667154779599588e+00	2.961187000000000125e-01	-1.149499999999999966e-01
2.992216940000000136e+01	4.705533357123302451e+00	2.312639700000000076e+00	4.177953192102659585e+00	9.524979000000000084e-01	-1.505138000000000031e-01
3.441798610000000025e+01	4.775944043066809641e+00	2.171160099999999815e+00	4.117104472703360329e+00	3.205146999999999857e-01	-3.851280999999999732e-01
5.131098420000000004e+01	4.851816900033100843e+00	2.310776499999999789e+00	4.042726458238511178e+00	2.625252000000000141e-01	-1.178251000000000021e-01
5.098127809999999727e+01	5.804708014203003863e+00	2.327264500000000069e+00	3.398352375615914855e+00	6.123018000000000072e-01	-1.279070000000000033e-02
5.390889099999999701e+01	5.747141281534458912e+00	2.335431699999999999e+00	3.432752544893200142e+00	3.717269000000000267e-01	-3.543040000000000078e-02
4.401223170000000096e+01	5.533948779635110782e+00	2.320177499999999782e+00	3.564190623852766304e+00	5.049331999999999709e-01	-1.399562000000000028e-01
5.285359040000000164e+01	4.563539291999168412e+00	2.305490999999999957e+00	4.291613957976459837e+00	4.171149999999999858e-02	-1.591410000000000047e-01
5.480142080000000249e+01	6.832360989019172770e+00	2.344695699999999938e+00	2.875664217835092629e+00	6.195458000000000354e-01	-1.932510000000000130e-02
5.590402160000000009e+01	6.784919717151172591e+00	2.324645999999999990e+00	2.900009028520810883e+00	4.257690000000000086e-01	-6.380289999999999573e-02
3.046281409999999923e+01	5.403226893399460273e+00	2.180251600000000067e+00	3.643104119967012444e+00	7.492016000000000231e-01	-3.676984999999999837e-01
3.570483279999999837e+01	5.101453159501285306e+00	2.186080399999999813e+00	3.840501984946870895e+00	5.690140999999999671e-01	-3.560323000000000238e-01
5.510928940000000154e+01	6.253289285311432799e+00	2.352145399999999942e+00	3.152421326418698655e+00	5.242807000000000439e-01	-3.894410000000000233e-02
4.039436460000000295e+01	5.746328239360869006e+00	2.276904599999999945e+00	3.424734055227846685e+00	5.271628000000000425e-01	-2.545205999999999857e-01
3.683860959999999807e+01	6.297709976593544035e+00	2.351748499999999797e+00	3.127038461395856839e+00	1.141445000000000043e+00	1.593110000000000012e-02
3.404891740000000055e+01	4.981623694416388304e+00	2.322853600000000185e+00	3.939655326595390417e+00	9.905486999999999487e-01	-5.886599999999999645e-03
5.282514419999999689e+01	4.445757674515985691e+00	2.294748100000000068e+00	4.441495971209194593e+00	6.768224999999999936e-01	-6.172860000000000152e-02
2.510795879999999869e+01	6.239532378623446895e+00	2.348766900000000213e+00	3.162135733928766346e+00	1.229073099999999918e+00	1.811660000000000006e-02
2.252730629999999934e+01	6.048002867220350964e+00	2.165185800000000160e+00	3.273444659065524398e+00	1.051853799999999950e+00	-3.957220000000000182e-01
1.663702359999999913e+01	6.007470569059650600e+00	2.183634200000000192e+00	3.292566059031416525e+00	1.245244000000000018e+00	-3.918040999999999885e-01
3.004079009999999883e+01	5.837092873913406699e+00	2.153153300000000048e+00	3.382102086084973092e+00	3.092845000000000177e-01	-4.415466000000000113e-01
1.813618440000000120e+01	4.730097367007525477e+00	2.345064300000000213e+00	4.157500160341796480e+00	1.351931699999999958e+00	-5.985299999999999822e-03
1.653406530000000174e+01	4.874149849276300905e+00	2.336278500000000147e+00	4.031946471649818342e+00	1.372850600000000032e+00	-2.955349999999999991e-02
2.007039199999999823e+01	4.550148801529031672e+00	2.336660699999999924e+00	4.319646453511413853e+00	1.321225899999999953e+00	-7.637499999999999845e-02
7.938625989999999888e+01	6.433643825151707851e+00	2.348312099999999791e+00	3.076364530678289633e+00	2.009256000000000097e-01	-3.348190000000000194e-02
2.434114239999999896e+01	5.229644524028682184e+00	2.359516900000000028e+00	3.756602183514284654e+00	1.472901000000000016e+00	7.319430000000000380e-02
3.754907769999999800e+01	6.643444193402579856e+00	2.197071199999999891e+00	2.985632912334730715e+00	4.639303000000000177e-01	-3.624588000000000254e-01
5.979311859999999967e+01	4.894302628813226086e+00	2.334471199999999858e+00	4.006068436537526978e+00	1.725163999999999864e-01	1.644649999999999931e-02
2.931636870000000172e+01	6.164141024780790623e+00	2.280017799999999983e+00	3.208220274876636413e+00	9.905794999999999462e-01	-2.134411999999999976e-01
2.538317669999999993e+01	5.481759179284279249e+00	2.316941299999999870e+00	3.594641654778949036e+00	1.151791100000000068e+00	-1.284183999999999881e-01
3.616384390000000337e+01	5.556770100892710396e+00	2.269989300000000210e+00	3.540135435404241804e+00	7.302520999999999596e-01	-1.511761000000000077e-01
1.675807670000000016e+01	5.149098630502676244e+00	2.244984899999999950e+00	3.820044186589108826e+00	1.194025799999999915e+00	-2.861145999999999967e-01
2.137398449999999883e+01	5.012005142898808607e+00	2.195736000000000132e+00	3.917899456219427812e+00	1.126821999999999990e+00	-3.459106000000000125e-01
4.817436940000000334e+01	7.082504137851434400e+00	2.309806399999999815e+00	2.798369626407307909e+00	5.301502000000000159e-01	-6.762780000000000180e-02
2.925466809999999995e+01	5.217686800604515618e+00	2.280282000000000142e+00	3.754955787004925050e+00	8.768970000000000375e-01	-1.834068000000000087e-01
5.121756560000000036e+01	5.427051729435364180e+00	2.294640900000000094e+00	3.628201163196719037e+00	1.744544000000000095e-01	-1.541749000000000036e-01
1.900678920000000005e+01	5.699904958879662864e+00	2.218369299999999988e+00	3.463059906389243103e+00	1.236393700000000040e+00	-3.491271000000000235e-01
2.513187849999999912e+01	5.859752544630563165e+00	2.207501300000000111e+00	3.364950593273757562e+00	9.441180999999999601e-01	-3.209432999999999869e-01
1.912946540000000084e+01	5.393599514396963279e+00	2.191033899999999868e+00	3.649991721779556997e+00	1.091680599999999890e+00	-3.746438000000000268e-01
3.877253149999999948e+01	4.491916309569770505e+00	2.147563100000000169e+00	4.366577919592215196e+00	1.980476999999999932e-01	-4.238372999999999724e-01
2.697205800000000053e+01	4.626157619024590772e+00	2.171770400000000212e+00	4.247834149866854148e+00	9.374114999999999531e-01	-3.965960000000000041e-01
1.961024790000000095e+01	5.835782492919941333e+00	2.127504800000000085e+00	3.378937905061122127e+00	1.225256899999999982e+00	-4.269894000000000189e-01
2.727351140000000029e+01	5.322868750825968220e+00	2.112348200000000009e+00	3.695261106525906225e+00	8.444639999999999924e-01	-4.125036000000000258e-01
2.635859489999999994e+01	5.377666680107070718e+00	2.246964999999999879e+00	3.666737826330945804e+00	1.124492199999999942e+00	-2.445305000000000117e-01
2.804710899999999896e+01	4.974680729488894393e+00	2.181121399999999877e+00	3.952469901555546894e+00	8.833938000000000068e-01	-3.595617999999999870e-01
3.434678170000000108e+01	5.360353529464092048e+00	2.198728200000000133e+00	3.663371201000290789e+00	4.890427999999999997e-01	-3.407572999999999852e-01
4.253118150000000242e+01	5.535782918993447765e+00	2.227623799999999932e+00	3.555831549897991106e+00	2.041969999999999896e-01	-3.289487999999999857e-01
3.319901889999999867e+01	5.067829398574059674e+00	2.142613900000000182e+00	3.881960866788308984e+00	4.813407000000000102e-01	-4.065835999999999895e-01
2.617477990000000077e+01	5.100474889369599474e+00	2.181398300000000123e+00	3.859676752510279307e+00	9.615943000000000129e-01	-3.704625999999999753e-01
6.111149910000000318e+01	5.047860190927121238e+00	2.304617299999999869e+00	3.892602869343388061e+00	2.977482000000000184e-01	-3.354309999999999931e-02
1.902994740000000107e+01	4.563757205413302209e+00	2.104201699999999953e+00	4.296004308426026874e+00	1.268997399999999942e+00	-4.612927000000000000e-01
5.580566590000000105e+01	5.504218234831420808e+00	2.327153599999999933e+00	3.576903560203258614e+00	2.445324000000000109e-01	-3.353049999999999781e-02
5.102058120000000230e+01	4.907889900922085324e+00	2.301543999999999812e+00	4.006298747186935572e+00	8.926389999999999325e-02	-1.262255999999999934e-01
3.654033400000000142e+01	5.352321109089022144e+00	2.172770799999999891e+00	3.665536041095394992e+00	3.185222999999999804e-01	-3.838370999999999866e-01
4.103805069999999944e+01	5.368482682174449572e+00	2.238004000000000104e+00	3.664220812187662712e+00	4.458969999999999878e-01	-2.725265000000000049e-01
4.479073950000000082e+01	5.876544088250231113e+00	2.272760299999999845e+00	3.344439378909480176e+00	3.370809000000000166e-01	-2.343474000000000113e-01
3.412184919999999977e+01	5.418743680660913498e+00	2.256667499999999826e+00	3.634762127390268382e+00	6.804609999999999825e-01	-2.400310999999999972e-01
3.856836930000000052e+01	6.050546606081134371e+00	2.180468600000000201e+00	3.257732883427561621e+00	3.303660999999999959e-01	-3.404815999999999954e-01
4.127752170000000120e+01	5.378398099872695681e+00	2.177528899999999989e+00	3.658980700523442930e+00	4.950448000000000071e-01	-4.072527000000000230e-01
3.364584870000000194e+01	6.259813028913775668e+00	2.157108099999999862e+00	3.162828749119853455e+00	6.451607999999999787e-01	-3.900858999999999854e-01
5.552718999999999738e+01	5.455317477804682902e+00	2.310344199999999848e+00	3.606141605115175786e+00	5.437343999999999511e-01	-1.180447000000000024e-01
5.220849770000000234e+01	6.195176975007105291e+00	2.254015700000000066e+00	3.196855047209486322e+00	3.053830000000000156e-01	-2.424688000000000121e-01
3.313109109999999902e+01	4.736083632310945646e+00	2.210605600000000059e+00	4.150635495753007831e+00	6.300569999999999782e-01	-3.491635000000000155e-01
3.200797610000000049e+01	5.212425406969821928e+00	2.178300999999999821e+00	3.782569549091162830e+00	6.083511999999999809e-01	-4.010438000000000058e-01
3.057628499999999860e+01	4.542461651975900239e+00	2.184609399999999813e+00	4.333462537122324321e+00	6.320512000000000352e-01	-3.928380000000000205e-01
3.153725959999999873e+01	4.532221410725218114e+00	2.162826700000000102e+00	4.332716196780082463e+00	7.219185000000000185e-01	-3.811798000000000131e-01
5.595509810000000073e+01	5.375105226395894498e+00	2.348391799999999918e+00	3.645529129640787680e+00	3.916788999999999965e-01	2.185609999999999983e-02
3.030336319999999972e+01	4.983180902044979099e+00	2.167439400000000127e+00	3.945954221598376499e+00	5.720944999999999503e-01	-3.845200999999999758e-01
3.426425449999999984e+01	4.930366553938267060e+00	2.220818200000000076e+00	3.983844150609650914e+00	6.561481000000000119e-01	-2.987748000000000070e-01
2.962108170000000129e+01	4.929985997802489806e+00	2.124388399999999955e+00	3.982922376662437536e+00	6.765031000000000239e-01	-4.248711000000000015e-01
3.254931770000000313e+01	4.963237791667560295e+00	2.135044499999999790e+00	3.954315776615171085e+00	3.242842000000000224e-01	-4.362584999999999935e-01
2.971292520000000081e+01	4.677359688089578249e+00	2.236038800000000215e+00	4.197427971629895005e+00	1.060673600000000105e+00	-2.282181000000000071e-01
5.041652270000000158e+01	4.523470092944070764e+00	2.292276799999999781e+00	4.346117496315994089e+00	4.162895999999999819e-01	-4.914820000000000300e-02
1.170039189999999962e+01	4.584189387320814824e+00	2.205758900000000189e+00	4.283483525013301652e+00	1.297180800000000023e+00	-3.601949999999999874e-01
5.133570089999999908e+01	6.002333847947808110e+00	2.340407100000000185e+00	3.287924221925917490e+00	2.950655999999999834e-01	-3.206370000000000053e-02
2.350974559999999869e+01	4.524178735721085864e+00	2.131418700000000221e+00	4.330082872019053397e+00	7.042793000000000525e-01	-4.384108999999999923e-01
3.332925629999999728e+01	5.157476969502800657e+00	2.197948199999999908e+00	3.808059738518876358e+00	3.326787999999999967e-01	-3.621688000000000129e-01
5.179603560000000329e+01	5.054695562552748100e+00	2.315729300000000102e+00	3.903134819491981045e+00	4.257131000000000109e-01	-1.265167000000000097e-01
5.114704609999999718e+01	6.508757053332242748e+00	2.265768299999999957e+00	3.034193133433239709e+00	1.707057999999999909e-01	-2.020964000000000094e-01
2.571454930000000161e+01	5.799672506498918523e+00	2.191190300000000146e+00	3.401867504757018157e+00	1.050732699999999964e+00	-3.903036999999999757e-01
1.815049670000000148e+01	4.547482507652710559e+00	2.176340499999999789e+00	4.322641330026836926e+00	1.158614899999999892e+00	-3.874395999999999951e-01
2.172610710000000012e+01	4.567039216744263719e+00	2.148874800000000196e+00	4.307295711850758657e+00	1.040949300000000077e+00	-4.009626000000000023e-01
4.329240049999999940e+01	4.895379082241357871e+00	2.185779199999999811e+00	4.016349638558944335e+00	4.237529999999999908e-01	-3.764603000000000255e-01
2.747946419999999890e+01	5.383393672696433541e+00	2.206362599999999841e+00	3.661725158837715099e+00	7.604047999999999918e-01	-3.439769999999999772e-01
4.427853300000000303e+01	4.936318624481019768e+00	2.258301799999999915e+00	3.979130901700054235e+00	4.753929000000000071e-01	-2.891255999999999826e-01
2.635884220000000155e+01	4.850473794006488149e+00	2.176096400000000042e+00	4.049792503503213403e+00	8.302667999999999715e-01	-3.744197000000000219e-01
4.353247240000000318e+01	5.572822146229695406e+00	2.217885900000000188e+00	3.531777707019713830e+00	2.270603999999999956e-01	-3.227253999999999956e-01
3.660444129999999774e+01	5.285271217675823863e+00	2.168832399999999883e+00	3.711589640519673772e+00	2.180697000000000052e-01	-4.037402999999999964e-01
3.564320049999999895e+01	5.481639456468035299e+00	2.157061399999999907e+00	3.581796408726974246e+00	1.965129999999999932e-01	-4.170929999999999915e-01
2.904539189999999849e+01	5.590168832655422193e+00	2.201467000000000063e+00	3.518805002926663761e+00	7.397867999999999666e-01	-3.472677000000000125e-01
3.312891299999999717e+01	5.994200950811729101e+00	2.200964700000000107e+00	3.293621608040619098e+00	6.284180999999999795e-01	-3.202452000000000076e-01
2.781659080000000017e+01	5.391244586530611116e+00	2.277029499999999818e+00	3.648875204832715990e+00	8.914790000000000214e-01	-1.898152999999999924e-01
3.602564530000000076e+01	4.761638560489734218e+00	2.246292200000000072e+00	4.116678902946103946e+00	9.413211999999999691e-01	-2.305289000000000088e-01
5.685320250000000186e+01	4.451859535295151105e+00	2.301427499999999959e+00	4.407063589093150213e+00	4.927020999999999762e-01	-1.082663999999999987e-01
2.882747360000000114e+01	4.852050518152345226e+00	2.269005400000000172e+00	4.054688311046727556e+00	1.040258099999999963e+00	-2.573671000000000153e-01
2.280871390000000076e+01	5.475743823568514301e+00	2.129840000000000177e+00	3.587092974745086149e+00	9.576426000000000105e-01	-4.050159999999999871e-01
4.068353319999999940e+01	5.975411338247170079e+00	2.218801500000000093e+00	3.302373817901349984e+00	4.420101000000000169e-01	-2.889967999999999981e-01
4.458317590000000052e+01	5.373530460941609910e+00	2.192843499999999946e+00	3.662571494525496352e+00	2.041264000000000134e-01	-3.281837000000000226e-01
5.390256459999999805e+01	5.793430985998898386e+00	2.312706700000000115e+00	3.421456663242496088e+00	2.796917999999999904e-01	-7.570960000000000190e-02
2.405722769999999855e+01	4.484535986382640615e+00	2.183670400000000011e+00	4.384374323580383148e+00	1.112943900000000097e+00	-3.432799000000000267e-01
2.121871140000000011e+01	5.901763223116972767e+00	2.375275100000000084e+00	3.350161271184208811e+00	1.335425700000000049e+00	-3.981900000000000023e-03
3.145926329999999993e+01	5.728622960090800298e+00	2.316627500000000062e+00	3.424965507664230913e+00	1.151502699999999990e+00	-4.679400000000000226e-03
2.709974580000000088e+01	5.764537314658539024e+00	2.326685799999999915e+00	3.411343656605944741e+00	1.099377000000000049e+00	-5.224999999999999610e-04
4.196832609999999875e+01	5.231430315961599575e+00	2.368445900000000215e+00	3.756668137884697778e+00	2.063744900000000104e+00	1.694701000000000124e-01
5.265538169999999951e+01	5.210452885593879202e+00	2.401303500000000035e+00	3.767730065056500433e+00	2.243765699999999974e+00	1.864340999999999915e-01
8.257360579999999572e+01	6.361735791852686006e+00	2.388783999999999796e+00	3.094227416177100842e+00	2.945958800000000100e+00	1.839597000000000038e-01
4.610770409999999941e+01	4.697426536938010599e+00	2.405630500000000005e+00	4.167248202647927613e+00	2.231376099999999862e+00	1.585135000000000016e-01
5.841445279999999940e+01	4.687621392550756383e+00	2.303184900000000201e+00	4.189862096123500912e+00	4.640603999999999840e-01	-3.213189999999999796e-02
2.418507650000000098e+01	5.789854500688377925e+00	2.342534699999999859e+00	3.396517399360524436e+00	1.209665100000000049e+00	-4.234330000000000038e-02
5.656448009999999726e+01	4.670846863252025472e+00	2.400731799999999971e+00	4.204666919964235028e+00	2.502723500000000101e+00	1.499874999999999958e-01
4.128400870000000111e+01	5.986573705911138354e+00	2.353385600000000188e+00	3.295729155235570307e+00	9.218505999999999645e-01	1.512619999999999937e-02
3.168457390000000018e+01	6.011536668979043263e+00	2.304035400000000067e+00	3.286155422035707652e+00	1.202224900000000041e+00	-5.425830000000000236e-02
7.137527760000000399e+01	6.377556664176018408e+00	2.358851800000000054e+00	3.099274426351629863e+00	3.025781100000000112e+00	8.403860000000000496e-02
6.288092269999999928e+01	5.150696479453150012e+00	2.374806899999999832e+00	3.819816257241618107e+00	3.027243599999999812e+00	1.683398000000000116e-01
3.837402440000000325e+01	4.437948319900921312e+00	2.191787000000000152e+00	4.430878224432486689e+00	3.575095999999999830e-01	-3.366841999999999890e-01
5.565069629999999989e+01	5.547404015166600644e+00	2.350414400000000015e+00	3.559314824143565481e+00	4.494884000000000102e-01	-2.201030000000000000e-02
2.216994899999999902e+01	5.824197764884525341e+00	2.192425200000000185e+00	3.380790131595591941e+00	1.039074000000000053e+00	-3.614373000000000169e-01
5.363307780000000236e+01	5.142542887638025029e+00	2.286203599999999891e+00	3.826560505894277764e+00	4.001667999999999892e-01	-1.951741999999999921e-01
5.250010600000000238e+01	5.150139601507752296e+00	2.305182499999999912e+00	3.827394741717185411e+00	5.154908999999999741e-01	-9.610440000000000649e-02
3.088085969999999847e+01	5.970100657083273532e+00	2.187925900000000201e+00	3.308913960946826993e+00	3.739222999999999852e-01	-3.796201000000000159e-01
3.623335579999999823e+01	5.014615551134810723e+00	2.206981400000000093e+00	3.932455497661257127e+00	6.284804000000000501e-01	-3.529471000000000136e-01
6.021700930000000085e+01	5.410070062031931748e+00	2.311212499999999892e+00	3.639459627095090077e+00	3.448184999999999722e-01	-4.269270000000000009e-02
1.937683450000000107e+01	4.860835555675117270e+00	2.136378600000000016e+00	4.045597117870175730e+00	1.076266900000000026e+00	-4.148687999999999820e-01
1.758256450000000015e+01	5.090367014797459788e+00	2.199545200000000200e+00	3.882322132919129754e+00	1.247705400000000076e+00	-3.543318999999999774e-01
3.906142489999999867e+01	4.556712650486176130e+00	2.160913299999999815e+00	4.303905776965937235e+00	2.451272999999999924e-01	-3.785876000000000241e-01
4.072989969999999715e+01	4.524179976430671601e+00	2.194310999999999900e+00	4.341118986880353248e+00	2.308508999999999978e-01	-3.529153999999999902e-01
3.684601529999999769e+01	6.027283444669319756e+00	2.156457099999999905e+00	3.274660464646198310e+00	4.625598000000000209e-01	-3.637287000000000159e-01
2.976381950000000032e+01	5.557763424366124028e+00	2.169496999999999787e+00	3.548639171550222127e+00	7.245603000000000460e-01	-3.817055999999999782e-01
3.254467790000000349e+01	5.560272238393839217e+00	2.181486399999999826e+00	3.540761344429139257e+00	4.774250999999999912e-01	-3.911314000000000179e-01
2.822135529999999903e+01	4.999822999028619819e+00	2.181332199999999943e+00	3.928526924460354230e+00	8.462669999999999915e-01	-3.753705999999999987e-01
2.794726830000000106e+01	4.872476731788834670e+00	2.163823600000000180e+00	4.028072616188444144e+00	7.312992000000000381e-01	-3.800392000000000214e-01
4.699476380000000120e+01	6.233476932576648366e+00	2.298497100000000071e+00	3.174274081723700291e+00	4.198762999999999801e-01	-1.949385999999999897e-01
3.514198869999999886e+01	6.268166629236631593e+00	2.282628900000000183e+00	3.156072669970340971e+00	8.297221999999999653e-01	-1.920060000000000100e-01
2.123091810000000024e+01	5.364839689731966565e+00	2.130389699999999831e+00	3.668607208959209665e+00	9.406763000000000208e-01	-4.364196000000000186e-01
2.073137320000000017e+01	4.555125810971644817e+00	2.187076900000000101e+00	4.313115165222789038e+00	1.032955199999999962e+00	-3.694805999999999924e-01
3.246649510000000305e+01	4.981152175228208634e+00	2.313945599999999825e+00	3.940107808407691703e+00	1.087156699999999976e+00	-1.053212000000000037e-01
4.768365029999999649e+01	4.562823536461098506e+00	2.313124999999999876e+00	4.293164771997431295e+00	5.978596000000000465e-01	-4.244339999999999918e-02
3.130194210000000155e+01	5.811943138991622071e+00	2.307961699999999894e+00	3.399282909995966939e+00	1.093459500000000029e+00	-1.257626000000000022e-01
6.532440610000000447e+01	6.108324379770569301e+00	2.350506600000000113e+00	3.227793142877576571e+00	4.213758000000000226e-01	-4.895639999999999714e-02
3.905154540000000196e+01	5.394949794741524585e+00	2.144987899999999836e+00	3.654003811938270729e+00	3.873922000000000199e-01	-4.238543000000000172e-01
4.490017730000000284e+01	5.392918791063627815e+00	2.270178700000000216e+00	3.657825906653255910e+00	4.184713999999999934e-01	-1.899997999999999965e-01
5.774128439999999785e+01	7.341873278875503672e+00	2.315833899999999890e+00	2.686134467175786078e+00	3.004320999999999797e-01	-1.221881999999999968e-01
3.924183740000000142e+01	5.383542004149108884e+00	2.147351000000000010e+00	3.652315486955648449e+00	8.997599999999999695e-03	-3.939223000000000030e-01
3.602299490000000048e+01	4.593631369564472600e+00	2.182212900000000122e+00	4.277933134964880146e+00	3.011927999999999828e-01	-3.659128999999999854e-01
3.635899400000000270e+01	5.290023133524512922e+00	2.180125400000000102e+00	3.721323905527660347e+00	3.205529999999999768e-01	-3.903689000000000187e-01
2.537198180000000036e+01	4.554183289120759426e+00	2.210919599999999985e+00	4.314763497755075505e+00	9.444711999999999552e-01	-3.433125000000000204e-01
3.600533120000000054e+01	4.605482784794847184e+00	2.173477500000000173e+00	4.251952570333918935e+00	4.075375999999999999e-01	-4.151545999999999847e-01
3.183839880000000022e+01	5.071418332799088269e+00	2.199268700000000187e+00	3.884084179894666811e+00	7.852586999999999762e-01	-3.521834999999999827e-01
4.343475660000000005e+01	4.709087165229679961e+00	2.186414200000000196e+00	4.183098610678603002e+00	1.779079000000000077e-01	-3.746195999999999970e-01
2.420787160000000071e+01	4.545198827389062224e+00	2.168428200000000139e+00	4.320443290573500406e+00	9.215723999999999583e-01	-3.474523999999999946e-01
3.709086510000000203e+01	5.995022672831806787e+00	2.204018599999999939e+00	3.296558654395703059e+00	3.186023000000000049e-01	-2.933867000000000003e-01
4.019449790000000178e+01	5.928235407771014209e+00	2.223734299999999831e+00	3.333961340623035507e+00	4.516050999999999815e-01	-3.218914999999999971e-01
2.558553170000000065e+01	5.785782036170228793e+00	2.246007500000000157e+00	3.421417578463636033e+00	1.127607599999999932e+00	-3.289425000000000265e-01
1.997522650000000155e+01	5.786040516549630475e+00	2.208921800000000157e+00	3.412113147404910229e+00	1.157397500000000079e+00	-3.551073000000000146e-01
2.864247740000000064e+01	5.484333087232413639e+00	2.186501499999999876e+00	3.590316461823464866e+00	8.181633000000000377e-01	-3.759423000000000070e-01
2.724699319999999858e+01	5.623032598730778986e+00	2.151468500000000006e+00	3.509061927786840673e+00	8.717441999999999691e-01	-3.935546999999999795e-01
5.008123619999999931e+01	5.593077973590243168e+00	2.336822100000000013e+00	3.518789365450953444e+00	7.462453999999999477e-01	-8.355970000000000064e-02
2.070302330000000168e+01	5.576333133422807009e+00	2.365605200000000075e+00	3.532048291443379728e+00	1.485376000000000030e+00	8.690269999999999939e-02
6.519624170000000163e+01	5.311910994102580830e+00	2.342781000000000002e+00	3.704579846397080267e+00	4.948447999999999736e-01	-1.923810000000000103e-02
2.550309599999999932e+01	5.097106379302147161e+00	2.371433800000000147e+00	3.840640093587167847e+00	1.448123300000000002e+00	1.037312999999999985e-01
5.129898130000000123e+01	5.482017133605704196e+00	2.305638200000000193e+00	3.591240369534289378e+00	6.301385999999999932e-01	-1.047272000000000064e-01
4.198612260000000163e+01	4.695841115786191011e+00	2.174538399999999871e+00	4.201035641574685009e+00	2.228470999999999924e-01	-3.860326000000000035e-01
3.431357700000000222e+01	5.591493543839724190e+00	2.192955599999999894e+00	3.521430374266785623e+00	4.911377000000000104e-01	-3.400816999999999868e-01
3.004649170000000069e+01	4.611249182967974924e+00	2.321596800000000016e+00	4.265739809811141647e+00	1.370697000000000054e+00	-6.608269999999999422e-02
3.018115069999999989e+01	5.266467182239499500e+00	2.279389199999999782e+00	3.742405824311366036e+00	9.603694000000000397e-01	-2.254574000000000022e-01
2.722917490000000029e+01	4.904390231033435299e+00	2.234888499999999834e+00	4.013285086249722688e+00	9.982868000000000297e-01	-3.103809000000000151e-01
1.304400689999999940e+01	4.693660929593133524e+00	2.249143600000000021e+00	4.179892334873777315e+00	1.315482299999999993e+00	-3.032957000000000014e-01
2.471213990000000038e+01	4.747128279527855987e+00	2.299933600000000133e+00	4.141771158332667291e+00	1.132314999999999960e+00	-1.843924999999999870e-01
2.900022819999999868e+01	5.113606559320535538e+00	2.306505200000000144e+00	3.843941516297000760e+00	1.213939199999999996e+00	-1.677684000000000120e-01
2.283574709999999897e+01	5.363763759685233445e+00	2.310758299999999821e+00	3.668460403216560639e+00	1.229231600000000091e+00	-1.727315000000000100e-01
1.346397739999999921e+01	5.405452390957790065e+00	2.307991599999999810e+00	3.636639718695649393e+00	1.331807399999999975e+00	-1.861118999999999968e-01
1.507512529999999984e+01	5.518020079512085729e+00	2.298749200000000048e+00	3.569416265941617539e+00	1.323977900000000041e+00	-1.825659000000000032e-01
3.231008959999999774e+01	6.965947834418830809e+00	2.239093700000000187e+00	2.833798430460771289e+00	1.003476999999999952e+00	-3.076308999999999849e-01
3.988018600000000191e+01	6.937955103392616785e+00	2.203695199999999854e+00	2.852357772540655034e+00	5.151234999999999564e-01	-3.176042000000000032e-01
3.036490230000000068e+01	6.223851296204903072e+00	2.214979000000000031e+00	3.186474316543264518e+00	7.641080999999999568e-01	-3.293378000000000139e-01
2.751180360000000036e+01	6.166108233636057534e+00	2.235766599999999826e+00	3.214582138328072602e+00	7.533800999999999970e-01	-3.244986000000000259e-01
5.019627309999999909e+01	6.986701735662345314e+00	2.279592599999999969e+00	2.822258603355944917e+00	3.384421000000000235e-01	-1.771440999999999988e-01
3.636467580000000055e+01	5.645859643305452202e+00	2.297156900000000057e+00	3.496145513036255092e+00	7.077187999999999812e-01	-1.440122000000000069e-01
4.316744849999999900e+01	5.890373797912484832e+00	2.292000999999999955e+00	3.355219942290589064e+00	7.061884000000000494e-01	-1.731323999999999919e-01
5.140781929999999988e+01	5.654605678088230114e+00	2.289304200000000122e+00	3.486118684755903363e+00	3.470172000000000256e-01	-1.526520000000000099e-01
5.025740720000000294e+01	5.299984828245061230e+00	2.275731599999999855e+00	3.710000509739681984e+00	4.438392999999999922e-01	-1.635417999999999872e-01
3.129423660000000140e+01	4.705748046868306389e+00	2.222891600000000079e+00	4.164013390791537539e+00	7.130855000000000388e-01	-3.402129999999999876e-01
6.491971560000000352e+01	4.513328175673819054e+00	2.325873000000000079e+00	4.348061381201082654e+00	6.544200999999999491e-01	2.582140000000000130e-02
