objid,far,searched_area,searched_prob,offset,runtime
coinc_event:coinc_event_id:105473,0.0442948442045,17622.6486685,0.999999999717,119.242141468,4.31786704063
coinc_event:coinc_event_id:105482,0.822996145479,35384.6200821,0.999999999729,72.3162118925,6.02239084244
coinc_event:coinc_event_id:10550,2.66383732712,38661.222473,0.99999999992,74.8260113321,7.33750605583
coinc_event:coinc_event_id:105475,1.78715411085,20119.547263,1.00000000068,139.899004305,8.57077407837
coinc_event:coinc_event_id:105495,0.277803549247,16853.0163958,1.00000000004,93.3821616618,12.5221190453
coinc_event:coinc_event_id:105486,0.597348831277,23490.1505422,0.9999999995,67.0297389665,11.5990769863
coinc_event:coinc_event_id:105502,9.30667994208e-14,266.895379177,0.49757938832,167.290569025,7.27848005295
coinc_event:coinc_event_id:105513,0.420557253825,3843.96489507,0.550356195541,142.55321108,11.597495079
coinc_event:coinc_event_id:105511,0.00344877897049,1049.95635016,0.829341679084,46.9913314109,15.5984530449
coinc_event:coinc_event_id:105426,0.00964155552263,26081.4696718,0.99999999928,112.058062264,10.44114995
coinc_event:coinc_event_id:105518,9.30667994208e-14,161.983673526,0.475495191873,4.72476580347,9.02541279793
coinc_event:coinc_event_id:105541,0.128254236017,10111.8098375,0.998788204891,121.195609542,6.25884103775
coinc_event:coinc_event_id:105549,0.772579904804,19864.4019949,1.00000000021,114.844317859,7.47312116623
coinc_event:coinc_event_id:105515,0.517257938887,31531.4229569,1.00000000028,46.4889312057,11.6199147701
coinc_event:coinc_event_id:105526,0.561235055077,21866.9566323,1.0000000003,72.1815210443,10.6214971542
coinc_event:coinc_event_id:105556,0.270455947234,21415.4166512,1.00000000003,37.2544644633,6.60358309746
coinc_event:coinc_event_id:105555,0.296240723912,29794.924405,0.999999999577,77.0289676237,8.09382390976
coinc_event:coinc_event_id:105522,0.0909628120889,35922.6073087,1.00000000049,144.466110988,13.38616395
coinc_event:coinc_event_id:105534,1.56363114664,27239.2752553,1.00000000017,114.065201888,10.8464009762
coinc_event:coinc_event_id:105567,1.13104171365e-06,946.723231798,0.523137445329,35.15794616,4.38412117958
coinc_event:coinc_event_id:105569,1.58190743798,25514.5268144,1.00000000089,100.468717229,7.05025410652
coinc_event:coinc_event_id:105584,1.58010356131,30808.7911284,1.00000000047,156.965390937,7.06300115585
coinc_event:coinc_event_id:105577,0.0203085922425,3710.51720548,0.992148917554,39.9442413396,16.0627119541
coinc_event:coinc_event_id:105561,1.6960942196,35262.9225035,1.00000000075,136.876097297,11.1341071129
coinc_event:coinc_event_id:105587,7.90470329206e-12,573.237559679,0.609398306813,151.37267488,8.24348592758
coinc_event:coinc_event_id:10558,0.635477608344,31597.7271549,0.999999999564,137.371610018,8.35968017578
coinc_event:coinc_event_id:10560,0.223234042709,21173.7000814,1.00000000152,99.9193895403,5.28551387787
coinc_event:coinc_event_id:105600,1.22286181599,10178.9533291,0.988471688195,84.2970606892,8.68622779846
coinc_event:coinc_event_id:105596,1.37000482244,20323.4956188,0.999999999478,34.6908616152,11.8028309345
coinc_event:coinc_event_id:105614,1.07323625462e-06,167.858729042,0.178710119333,9.01806985867,4.69253206253
coinc_event:coinc_event_id:105624,8.40128935019e-13,611.005773714,0.639434829471,136.681413977,9.03578495979
coinc_event:coinc_event_id:105621,2.68190044003,32159.2146036,0.999999999575,72.3562131578,9.76501297951
coinc_event:coinc_event_id:105636,0.450256405018,4534.70356508,0.995588184678,50.2471426225,7.27110099792
coinc_event:coinc_event_id:10556,0.534520135001,26122.1754136,0.999999999497,76.1007627334,9.84550905228
coinc_event:coinc_event_id:105640,0.986187203458,31990.5165809,0.99999999805,99.3224814238,8.4041659832
coinc_event:coinc_event_id:10564,0.497575897054,10586.8500407,1.00000000026,94.9263598761,7.81737709045
coinc_event:coinc_event_id:10565,0.203446122848,40333.0954143,0.999999999896,69.4956402848,7.00768518448
coinc_event:coinc_event_id:105646,3.10158818649,17071.2327436,0.999999999791,58.1711808748,14.3855381012
coinc_event:coinc_event_id:105652,9.30667994208e-14,270.252553758,0.527908518154,34.7298489629,8.05954194069
coinc_event:coinc_event_id:105604,0.504533163364,18514.3981665,1.00000000027,80.6671118088,17.2266230583
coinc_event:coinc_event_id:105668,1.03999698644,29633.7800251,1.00000000015,96.3924001818,6.86919593811
coinc_event:coinc_event_id:105613,0.0181339450111,16613.3980601,0.999999999383,42.3115933998,13.528938055
coinc_event:coinc_event_id:105653,1.15434928421,18685.1944233,1.00000000086,136.55540747,11.7994170189
coinc_event:coinc_event_id:105677,0.0613966128834,7066.85249268,0.918347158382,82.9874305762,4.7599260807
coinc_event:coinc_event_id:105679,9.30667994208e-14,144.358506976,0.387171157869,20.8323921641,9.12670302391
coinc_event:coinc_event_id:105682,0.335262271893,29130.203838,0.999999999683,95.8652831968,7.23136305809
coinc_event:coinc_event_id:105689,1.7260726281,10471.0275177,0.962462406569,120.70933966,10.9104380608
coinc_event:coinc_event_id:105672,2.71025218056,30919.5778896,0.999999999536,77.7342374584,15.0153460503
coinc_event:coinc_event_id:105688,0.00297642419436,376.8428467,0.440184376494,24.2607317021,14.9722018242
coinc_event:coinc_event_id:105684,0.493738742514,10279.6685665,1.00000000003,74.601535233,18.1521699429
coinc_event:coinc_event_id:105694,0.89365866478,3723.10661016,0.879572616061,31.0129509075,6.72521114349
coinc_event:coinc_event_id:10570,0.459491922641,4367.68412968,0.965926064724,24.7314722586,8.88135409355
coinc_event:coinc_event_id:105707,2.50578788856,24349.5872349,1.00000000026,162.6872627,9.63189911842
coinc_event:coinc_event_id:105717,0.988147028372,25162.0234834,1.00000000067,100.562532941,5.46002006531
coinc_event:coinc_event_id:105715,1.08273690755,23329.0061623,0.993662689766,156.336894478,11.3268380165
coinc_event:coinc_event_id:10571,1.10897385532,14975.5165115,0.999999999149,100.169484629,16.6454339027
coinc_event:coinc_event_id:105700,0.131853266364,33647.2822365,0.999999997962,158.588070167,4.89214801788
coinc_event:coinc_event_id:105705,0.0169587704092,41183.2998769,1.00000000069,128.37129927,7.63507604599
coinc_event:coinc_event_id:105735,0.0835088377884,20696.9812909,1.00000000157,120.997468551,3.06936311722
coinc_event:coinc_event_id:105731,2.3045044693,17447.2362966,0.988827214447,62.794960803,10.4814689159
coinc_event:coinc_event_id:105736,0.559275766642,3256.45934342,0.936016700682,43.6775363409,2.45957422256
coinc_event:coinc_event_id:105720,1.10906250474,32478.1461887,1.00000000128,57.1176716497,6.63331604004
coinc_event:coinc_event_id:105723,0.376330214318,21946.6895286,1.00000000015,82.7648784724,11.4906070232
coinc_event:coinc_event_id:105754,0.195488046067,8946.87025795,0.993020799179,132.002641086,5.95596790314
coinc_event:coinc_event_id:105739,0.291298123476,30070.2127206,1.00000000027,155.374255526,7.23753595352
coinc_event:coinc_event_id:105750,1.86491756737e-09,3317.72777952,0.992181342447,149.074146466,9.90652894974
coinc_event:coinc_event_id:105589,1.26413279525e-15,6.92417257299,0.155506315758,2.36238080871,23.286894083
coinc_event:coinc_event_id:105738,0.430641452689,38578.1324021,1.00000000127,135.13490363,11.333728075
coinc_event:coinc_event_id:105760,0.844507346482,10393.8125023,0.989500048114,48.9879815991,3.52978396416
coinc_event:coinc_event_id:105761,0.405132540484,35146.2606869,1.00000000021,96.2465310579,6.6332719326
coinc_event:coinc_event_id:105759,9.30667994208e-14,727.667590398,0.855627618352,39.6340518564,13.7010490894
coinc_event:coinc_event_id:105775,3.04926478971,31869.658296,0.999999999667,139.804040211,3.90291500092
coinc_event:coinc_event_id:105781,0.736260838876,6502.8471631,0.803123868245,90.0949234687,5.62420797348
coinc_event:coinc_event_id:105785,1.02674731398,20297.4775158,1.00000000031,58.5952174016,5.57483100891
coinc_event:coinc_event_id:105791,1.31438094004,9638.44822161,0.998795568035,147.301423194,5.137155056
coinc_event:coinc_event_id:105776,5.00862512653e-09,286.199133017,0.357142817345,5.70355830148,7.6806409359
coinc_event:coinc_event_id:105764,0.00246975710014,32068.5708899,0.999999999032,141.942238335,3.56575703621
coinc_event:coinc_event_id:105799,2.7432006895,22211.0670269,1.00000000056,164.745990021,4.59543609619
coinc_event:coinc_event_id:105800,0.919848825859,553.933805839,0.145489862771,15.3898758823,5.30465698242
coinc_event:coinc_event_id:105809,0.00312875576505,634.50599578,0.334605845506,152.5431626,3.5319621563
coinc_event:coinc_event_id:105804,0.466747006087,3549.3728256,0.999704648284,36.4746628996,6.36449694633
coinc_event:coinc_event_id:105819,0.772627222789,19642.8284725,0.999999997419,108.713228987,5.16105103493
coinc_event:coinc_event_id:10582,0.314636558936,33276.3144453,1.00000000019,73.2874809583,4.99312591553
coinc_event:coinc_event_id:105820,1.1772528001,21784.7058551,0.998254817293,144.77444348,7.04470515251
coinc_event:coinc_event_id:105818,0.268969339307,8473.50864205,0.999999999776,82.3220185132,4.74286580086
coinc_event:coinc_event_id:105831,0.146501080475,23258.5054961,1.00000000012,72.3588459344,6.0033159256
coinc_event:coinc_event_id:105815,0.173276417366,29499.4930419,1.00000000115,79.8176518278,6.38458108902
coinc_event:coinc_event_id:10580,9.30667994208e-14,7.97328962951,0.104393429123,2.76481586323,14.4115350246
coinc_event:coinc_event_id:105833,0.0929693078595,28680.3424442,1.00000000057,147.375276587,6.80985713005
coinc_event:coinc_event_id:105835,1.12670617429,37932.715589,0.99999999951,124.891061103,5.94751405716
coinc_event:coinc_event_id:105832,3.7690607954e-05,2037.80497057,0.936533193169,54.3132465196,8.64495897293
coinc_event:coinc_event_id:105838,0.144208686665,6778.13547873,0.999999998759,71.0039349674,8.09571409225
coinc_event:coinc_event_id:105852,0.0973690702448,13834.9164477,0.999935580738,74.4525663805,5.38039708138
coinc_event:coinc_event_id:105849,9.30667994208e-14,231.645046078,0.419693433156,21.0251263029,7.33762979507
coinc_event:coinc_event_id:105846,0.3688095719,19788.8655668,0.999999998486,173.354468355,5.0425350666
coinc_event:coinc_event_id:10585,0.611309887249,20397.3534596,0.999999999374,164.737940583,5.4877781868
coinc_event:coinc_event_id:105847,0.146058321504,22808.6441023,1.00000000075,82.6553537124,10.2309401035
coinc_event:coinc_event_id:105875,2.49604931162,24510.7316147,0.999999998957,119.984654108,4.41825199127
coinc_event:coinc_event_id:105876,1.21039359517,13683.8435915,0.972808534993,42.309997707,5.73989081383
coinc_event:coinc_event_id:10588,3.16055884741,34085.3935193,0.999999999749,67.14484815,4.23284101486
coinc_event:coinc_event_id:105858,1.14233339014,33044.6693993,0.999999999945,158.706120887,9.74317288399
coinc_event:coinc_event_id:105880,0.0722190974441,459.932917576,0.329040087294,27.7813613158,4.46806621552
coinc_event:coinc_event_id:105891,2.52479091875,13106.4095636,0.999999999047,170.540949574,4.58906292915
coinc_event:coinc_event_id:105890,2.3093990513,25833.4583996,1.00000000159,50.9019176052,2.1496720314
coinc_event:coinc_event_id:105887,2.15689289159,5394.97955142,0.984400957177,23.6782732524,7.6883919239
coinc_event:coinc_event_id:105892,0.00907254116147,3276.6023909,0.758201489109,131.803392355,5.0528280735
coinc_event:coinc_event_id:105896,0.0637162396654,14603.7094267,0.999999998991,131.615817519,4.17136096954
coinc_event:coinc_event_id:105902,0.466834942827,24587.9466301,1.00000000129,144.15828705,4.19668102264
coinc_event:coinc_event_id:105922,9.30667994208e-14,166.180141752,0.495640250389,15.1197901405,7.11363887787
coinc_event:coinc_event_id:105936,1.13529144528,16765.7298567,0.995668704169,128.651800494,9.23497486115
coinc_event:coinc_event_id:10593,0.312554800299,27209.8999777,1.0000000004,85.5275230302,6.14670014381
coinc_event:coinc_event_id:105933,9.30667994208e-14,331.520989858,0.631039200118,139.511713303,6.06436705589
coinc_event:coinc_event_id:105898,0.228547490827,22332.7646054,1.00000000063,86.2475418231,7.63912701607
coinc_event:coinc_event_id:105949,0.27855593103,35367.8342092,1.00000000007,49.1472155988,6.36612010002
coinc_event:coinc_event_id:105963,1.1503807446,28515.8408897,1.00000000046,98.3071301511,7.94188714027
coinc_event:coinc_event_id:105944,0.0169363177226,13010.7300881,0.999999999695,94.0923789472,7.27224802971
coinc_event:coinc_event_id:105965,1.32512942177e-08,1457.01376809,0.889063325842,34.4278055928,7.46129584312
coinc_event:coinc_event_id:105839,0.115444919291,33460.1197536,1.00000000061,69.7931788621,9.2742960453
coinc_event:coinc_event_id:105971,0.121247515553,11995.1847774,0.99995844825,44.0771243884,5.00503396988
coinc_event:coinc_event_id:105942,0.261994995432,671.434916169,0.93582407706,15.8003745919,14.6498730183
coinc_event:coinc_event_id:105973,0.0610506500687,27726.9048632,0.999999999664,91.8473541989,5.88884091377
coinc_event:coinc_event_id:105976,2.17407386136,36106.412617,0.999934778053,74.6867449078,10.2153110504
coinc_event:coinc_event_id:105978,0.0250530165838,35038.8311003,1.00000000092,118.727236528,6.78415203094
coinc_event:coinc_event_id:105975,0.00206525739636,14346.8855712,0.999999999854,128.670238311,11.6772561073
coinc_event:coinc_event_id:105970,0.263712022777,37818.5716532,1.00000000007,81.0578108164,7.60963010788
coinc_event:coinc_event_id:105991,1.49466843013e-08,802.364724822,0.542428361019,26.6989901165,7.03614211082
coinc_event:coinc_event_id:106000,0.079848210077,29439.0638994,0.999999998698,76.289387915,4.96683001518
coinc_event:coinc_event_id:105993,1.81609174937e-05,54.5540869387,0.0499300826341,6.67547984588,10.8338558674
coinc_event:coinc_event_id:105999,6.81529301985,5338.74687719,0.999958781807,45.2564282323,8.15849804878
coinc_event:coinc_event_id:106003,4.08206154492e-06,2975.29597227,0.957322573871,23.1612064736,8.90242409706
coinc_event:coinc_event_id:106009,3.56164234135,9896.95066433,0.838237662138,144.257687193,8.25432991982
coinc_event:coinc_event_id:106011,0.0153861949531,17960.8840075,0.999995048252,51.3158736714,5.44540500641
coinc_event:coinc_event_id:106010,0.0429021475683,18403.1917585,1.00000000066,57.3101847955,11.8183801174
coinc_event:coinc_event_id:105988,0.0269664212599,6393.10951898,0.999999999304,69.0022672541,10.9882619381
coinc_event:coinc_event_id:106017,0.55866914132,4865.38526129,1.00000000146,93.3100641172,6.5408718586
coinc_event:coinc_event_id:106035,1.48304380948,15154.2860579,0.99502929458,54.754611184,6.59478807449
coinc_event:coinc_event_id:106034,0.941225613404,20490.5150542,0.999999999817,56.9339097932,2.58394885063
coinc_event:coinc_event_id:106046,1.63444026914,19263.4677449,1.00000000075,72.6377120014,4.71442389488
coinc_event:coinc_event_id:106043,0.00220589173845,32641.8084496,0.999999998754,60.6867310809,3.61654496193
coinc_event:coinc_event_id:10595,0.311051010168,34462.8658362,1.00000000084,47.1435160743,1.73165392876
coinc_event:coinc_event_id:106044,3.40224786206e-06,2037.80497057,0.782971231165,111.111222128,10.2913610935
coinc_event:coinc_event_id:10600,0.262980103812,10381.0132742,0.999999998713,35.3603163448,8.63183617592
coinc_event:coinc_event_id:106047,0.0958835056816,5183.47755282,0.995120900249,56.4264054894,12.326141119
coinc_event:coinc_event_id:106065,0.199739662301,33256.1713978,1.00000000114,77.2086517558,5.02562785149
coinc_event:coinc_event_id:106070,0.160180115394,13953.2568516,0.999999998474,90.6415129849,4.29042482376
coinc_event:coinc_event_id:106058,1.13179312547,26267.3732142,1.00000000007,99.0019152936,8.12229013443
coinc_event:coinc_event_id:106048,0.0192163208436,34413.5573346,1.00000000083,83.7153954463,13.1736090183
coinc_event:coinc_event_id:106072,0.118331364466,11085.3904659,0.999999999935,153.906765243,6.95639896393
coinc_event:coinc_event_id:106071,0.496677837363,17591.5948036,0.999999999869,71.8406996207,9.27989816666
coinc_event:coinc_event_id:106096,2.17876918813,10615.3860246,0.991963705297,59.0492103497,6.51855897903
coinc_event:coinc_event_id:10608,0.131242710428,40030.949702,0.999999998668,91.6158977664,4.82937502861
coinc_event:coinc_event_id:106099,0.0221261630533,32836.5245752,0.999999998073,129.248502673,5.71239900589
coinc_event:coinc_event_id:106081,0.526718391093,27455.8130158,1.00000000016,93.3872045742,12.4169270992
coinc_event:coinc_event_id:106090,0.0550942219569,13339.733197,1.00000000011,132.753147186,10.9657981396
coinc_event:coinc_event_id:106094,1.13446204508,19844.2589474,0.999999999571,73.7033595393,12.5341749191
coinc_event:coinc_event_id:106107,2.89277403106e-05,265.216791887,0.170537336962,164.746594316,3.32906389236
coinc_event:coinc_event_id:106113,0.000897871860247,2319.80763536,0.705870301346,47.7465444418,3.80247592926
coinc_event:coinc_event_id:106106,0.55901622879,21640.3473481,1.00000000143,155.606526955,4.53687596321
coinc_event:coinc_event_id:106117,0.0847464958041,17014.1607757,1.00000000085,87.5001324187,3.51712918282
coinc_event:coinc_event_id:106120,1.01835556833,19407.8262519,0.992648355988,110.939270458,6.28306508064
coinc_event:coinc_event_id:106123,0.464099947819,12592.7618527,0.999789268953,45.9105149219,3.28642392159
coinc_event:coinc_event_id:106105,1.28684556595,25293.7925857,0.999999999764,107.250559595,6.31563210487
coinc_event:coinc_event_id:106125,0.716512191227,34901.1869425,0.999999999774,59.6130179149,5.8102209568
coinc_event:coinc_event_id:106115,0.302412332855,17848.4186591,0.999999999484,63.5255478158,12.3474020958
coinc_event:coinc_event_id:106135,0.131853204975,5364.76498019,0.972796935803,31.2375228303,4.49162006378
coinc_event:coinc_event_id:106133,6.2287499432e-09,1625.71179077,0.889455671218,117.652035505,8.57964897156
coinc_event:coinc_event_id:106138,1.31806296375,40823.2429031,0.999999999891,129.070989242,2.33768081665
coinc_event:coinc_event_id:106126,0.0666217401752,9603.19788851,1.00000000068,134.992928573,13.1225290298
coinc_event:coinc_event_id:106104,0.355769492695,9866.7360931,0.999999999811,112.673210642,14.4506268501
coinc_event:coinc_event_id:106143,0.00931785624253,9.23223009732,0.0214999581221,2.19381938448,16.6689600945
coinc_event:coinc_event_id:106147,2.14749127466,35878.1247455,0.999999998864,138.661951319,4.70516300201
coinc_event:coinc_event_id:106136,0.478849580386,25619.4385201,1.00000000001,61.2424862784,6.00159287453
coinc_event:coinc_event_id:106154,0.669932353547,30191.0710055,0.999995991305,118.210450207,6.48413014412
coinc_event:coinc_event_id:106166,0.270594739463,24191.8000296,0.999999998591,137.479960172,7.50919818878
coinc_event:coinc_event_id:106167,0.00408424322576,2115.01998593,0.912426863215,21.66760334,5.98431110382
coinc_event:coinc_event_id:106148,0.610841860294,39228.5849772,0.999999938464,128.092241909,8.13186407089
coinc_event:coinc_event_id:106178,0.331870353999,38698.1513934,0.999999998821,72.5474860897,4.54395198822
coinc_event:coinc_event_id:106177,9.30667994208e-14,294.592069469,0.692618431291,36.0028023793,7.73372793198
coinc_event:coinc_event_id:10618,0.00802781332757,7258.21144379,0.989689705331,102.838668452,3.71458983421
coinc_event:coinc_event_id:106159,0.914856354452,26368.0884516,0.999999999967,104.016955959,4.91422700882
coinc_event:coinc_event_id:106186,0.0580435213978,1755.80230578,0.669304494688,23.4810954425,4.65313696861
coinc_event:coinc_event_id:106181,3.19957471008,17678.8813427,0.999999999196,51.0792382344,6.52272081375
coinc_event:coinc_event_id:106192,1.0195260712,31638.0132499,0.999999999402,160.961303408,6.31492185593
coinc_event:coinc_event_id:106208,0.0533218804031,7543.57128316,0.962924973333,40.5439429786,6.96004295349
coinc_event:coinc_event_id:10621,2.5536431499,11770.2540804,0.999998082514,49.2199747092,2.03937888145
coinc_event:coinc_event_id:106215,0.1993951708,20116.1900884,0.999999999537,143.737303174,3.85839104652
coinc_event:coinc_event_id:106218,1.93933052695,6982.92312816,0.996751423346,47.4293554524,3.47630000114
coinc_event:coinc_event_id:10620,0.687360713208,10516.3493745,0.999999999143,38.5599548267,3.80702710152
coinc_event:coinc_event_id:106220,9.30667994208e-14,37.7682140345,0.0790305295959,9.83364642788,5.86749505997
coinc_event:coinc_event_id:106223,1.62588747281,3196.03020096,0.709412956669,133.063449204,7.53121495247
coinc_event:coinc_event_id:10623,0.640626564676,33984.6782819,1.00000000065,151.277216857,3.39867591858
coinc_event:coinc_event_id:106230,1.59751448426,30335.4295125,0.999999999445,72.7763488035,8.11021900177
coinc_event:coinc_event_id:106233,1.52267718188,30197.7853547,1.00000000073,107.837735674,3.19598197937
coinc_event:coinc_event_id:106225,2.20360543751,19280.2536178,1.00000000091,103.942661309,6.95821690559
coinc_event:coinc_event_id:106228,0.304809278673,14485.3690227,1.00000000029,89.1089185131,6.34938788414
coinc_event:coinc_event_id:106235,1.26189400189,36824.8479773,0.999999999131,103.506271227,7.81663203239
coinc_event:coinc_event_id:106240,0.0449491662207,1154.86805581,0.600010843424,63.7951914199,5.47040510178
coinc_event:coinc_event_id:106236,0.423483625495,22919.4308634,0.999999999366,131.80077808,2.95826816559
coinc_event:coinc_event_id:106245,0.730407040918,1087.72456419,0.46276601631,40.5684007719,6.2512140274
coinc_event:coinc_event_id:106249,0.740390478056,8866.29806801,0.996561897771,62.0417341682,2.77036595345
coinc_event:coinc_event_id:106258,0.295467930343,2090.68047022,0.910128034848,34.3791082509,8.17625999451
coinc_event:coinc_event_id:106263,1.24341048931,805.721899403,0.163161051169,16.1395755643,6.24459981918
coinc_event:coinc_event_id:10626,2.57515076002,40662.0985232,0.999999999181,90.4456335136,7.6823451519
coinc_event:coinc_event_id:106202,0.0194968730917,17910.9460356,0.999999999822,110.560924314,5.52621412277
coinc_event:coinc_event_id:106268,9.5707768848e-09,1274.88704708,0.853770387504,28.1435129701,7.29580807686
coinc_event:coinc_event_id:106274,0.246784420995,7224.63969798,0.785094650506,122.800081953,7.49118590355
coinc_event:coinc_event_id:106273,0.081167645456,24742.3766608,0.999999998709,141.94980938,4.53478884697
coinc_event:coinc_event_id:106262,1.49585575239,23965.1907454,1.0000000002,70.6720597937,7.66277503967
coinc_event:coinc_event_id:106265,0.24324194239,13447.1627836,1.00000000064,110.221150446,10.5990958214
coinc_event:coinc_event_id:10628,0.250521503973,9980.88002885,0.974388575807,22.3932154465,6.78873515129
coinc_event:coinc_event_id:106272,0.320154471717,10511.3136126,0.999999998871,55.3385420039,3.67611193657
coinc_event:coinc_event_id:10629,0.238478103283,31711.8710907,1.00000000021,112.338312076,4.3860168457
coinc_event:coinc_event_id:106305,0.329739501933,33383.7440319,1.00000000072,110.899065694,7.95946121216
coinc_event:coinc_event_id:1063,0.551907221989,5985.002984,1.00000000156,138.319457574,4.02121806145
coinc_event:coinc_event_id:106309,5.95115764385e-05,1070.93869129,0.391568147636,22.3252364496,13.5590190887
coinc_event:coinc_event_id:10630,0.203687429747,9441.21421498,1.00000000051,114.065521956,8.1854159832
coinc_event:coinc_event_id:106310,0.0089120869523,8171.36292978,0.964821798872,23.8240548738,5.37541413307
coinc_event:coinc_event_id:106311,0.908174987453,32826.4530515,0.999999999933,75.0990360068,2.63519906998
coinc_event:coinc_event_id:106277,0.000226201090953,41038.9413699,0.999999999835,103.876840333,7.37821698189
coinc_event:coinc_event_id:106313,0.442476740637,27706.7618157,0.999999999742,60.6311131816,5.90259718895
coinc_event:coinc_event_id:106324,0.600424811845,26635.8231244,0.995392250423,56.2646954352,9.12769198418
coinc_event:coinc_event_id:106327,1.6992873588,35035.4739257,0.999999999968,58.5123005634,2.43174600601
coinc_event:coinc_event_id:10633,0.127323235056,1859.87471779,0.490897107404,23.7807278525,5.26111888885
coinc_event:coinc_event_id:106323,0.32952708535,5086.11948998,0.999460947479,46.4465913369,4.64355993271
coinc_event:coinc_event_id:106322,0.811151742624,15250.8048271,0.999999998749,96.0052075241,5.62264299393
coinc_event:coinc_event_id:106331,0.187212508954,4246.82584477,0.866138666737,40.0276382482,3.5646340847
coinc_event:coinc_event_id:106352,0.313988655895,2534.66680854,0.849933111807,13.1929476113,7.37733387947
coinc_event:coinc_event_id:106340,0.992413678874,2443.18380121,0.995618919666,22.054845565,6.19051384926
coinc_event:coinc_event_id:106355,0.386302600521,27542.2602612,1.00000000044,76.602927828,4.85377812386
coinc_event:coinc_event_id:106337,1.04781588128,8107.57661274,1.00000000004,147.108917391,9.28892493248
coinc_event:coinc_event_id:106363,1.0392212311,23278.6485436,0.999705408191,89.8411098706,8.49344801903
coinc_event:coinc_event_id:106368,0.170841671168,32917.0967652,1.00000000045,49.7059604135,7.64159607887
coinc_event:coinc_event_id:106361,0.048488307792,13797.1482336,0.999999999235,64.7152678848,5.53210091591
coinc_event:coinc_event_id:106372,1.29964057908,23694.9381916,1.00000000064,59.0451261102,5.37967514992
coinc_event:coinc_event_id:106370,0.193655007958,24574.5179318,0.999355708409,91.0168032199,7.73654007912
coinc_event:coinc_event_id:106382,0.0106013545839,16896.6596654,1.00000000062,155.850834257,3.5095448494
coinc_event:coinc_event_id:10638,0.0313893589333,625.273765682,0.730981822649,12.8125882109,6.05127000809
coinc_event:coinc_event_id:106395,4.30818853221e-12,118.340403975,0.169317316846,170.232080037,8.49878311157
coinc_event:coinc_event_id:106380,0.00133811127669,2328.20057182,0.992009726809,55.2136960915,12.3004338741
coinc_event:coinc_event_id:106396,1.32779381836,37983.0732077,1.00000000045,138.148709322,6.77249789238
coinc_event:coinc_event_id:1064,0.00391905070621,12884.8360413,0.999842411501,89.6403958623,5.02528595924
coinc_event:coinc_event_id:10640,0.0785574611012,1510.72856138,0.522347456892,31.6593536463,5.90115594864
coinc_event:coinc_event_id:106402,0.917866431382,8446.65124541,0.998346885183,41.5266628989,3.90247488022
coinc_event:coinc_event_id:106403,2.44836024502,9232.23009732,0.989697730012,73.8935720427,3.42358899117
coinc_event:coinc_event_id:106404,0.497502173402,5982.48510307,0.67670047193,44.200987561,5.86537003517
coinc_event:coinc_event_id:106405,3.49912661126e-08,708.363836558,0.574527759687,35.0628886995,5.18541312218
coinc_event:coinc_event_id:106410,0.0253605521991,29462.5641215,0.99999999859,122.773711686,4.49538683891
coinc_event:coinc_event_id:10641,0.782341984851,37113.5649912,1.00000000013,58.473567563,6.3861310482
coinc_event:coinc_event_id:106408,1.16248758628,8403.00797585,0.999565867015,74.6734290181,7.91318011284
coinc_event:coinc_event_id:106416,0.176438835523,1702.08751249,0.716961819329,55.7499688693,5.51149106026
coinc_event:coinc_event_id:106330,0.0463180009979,21151.6686232,1.00000000043,57.0454729698,8.05855703354
coinc_event:coinc_event_id:106415,0.0996267035418,1142.27865113,0.749855588598,27.2774491542,6.29595899582
coinc_event:coinc_event_id:106418,1.10840492747,3807.87526832,0.995852302602,34.9292693834,9.29973196983
coinc_event:coinc_event_id:106429,0.342291728465,3971.53752914,0.652223811659,133.754142657,5.81190991402
coinc_event:coinc_event_id:106430,0.555975801553,1638.30119545,0.737050359545,28.875136755,2.28567409515
coinc_event:coinc_event_id:106421,1.55429646243,3861.59006162,0.999713133953,44.4878342769,8.64881014824
coinc_event:coinc_event_id:10644,0.860388876518,19518.613013,0.999999417046,98.9907677959,6.54776215553
coinc_event:coinc_event_id:106449,2.53284970589e-08,547.219456678,0.289709860692,24.4876583447,5.90067815781
coinc_event:coinc_event_id:106444,1.41645963,1234.60095211,0.97826746268,20.2394634611,4.16046714783
coinc_event:coinc_event_id:106445,9.30667994208e-14,126.733340427,0.209421475418,19.8826626397,6.30158901215
coinc_event:coinc_event_id:10646,0.887882209221,7600.64325103,0.98123047248,103.117980232,4.5853869915
coinc_event:coinc_event_id:106457,0.0749998329606,29287.9910433,1.00000000101,148.147005729,7.01035714149
coinc_event:coinc_event_id:106461,0.051287530744,25494.3837669,1.00000000188,88.6533658576,3.63168215752
coinc_event:coinc_event_id:10647,0.0643481674536,3857.39359339,0.981962307251,66.6686657773,3.25656199455
coinc_event:coinc_event_id:106448,0.295146779752,27721.0298077,1.00000000037,48.9455622872,6.02210307121
coinc_event:coinc_event_id:106471,1.21265153874,39950.3775121,0.999999999672,79.047637548,6.60911607742
coinc_event:coinc_event_id:106478,0.123305378526,3511.60461156,0.649412835366,132.115327572,7.7907409668
coinc_event:coinc_event_id:106479,0.00772739657936,9766.02085568,0.999895794366,72.2191979882,5.17634105682
