dist	chain	v1_end_time	f_lower	logll1	logl	loglh1	v1h1_delay	l1v1_delay	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	iota	v1l1_delay	psi	post	cycle	mc	h1v1_delay	logprior	phi_orb	h1l1_delay	q	prior	h1_end_time	eta	time	cosiota	dec	
1.708883020000000030e+01	1.000000000000000000e+00	9.693797563722913265e+08	3.000000000000000000e+01	2.659111899999999906e+01	8.793920900000000529e+01	4.926098900000000214e+01	-2.288115024566650391e-02	2.579033374786376953e-02	2.909183502197265625e-03	1.208710100000000054e+01	5.128606906095643403e+00	2.311289200000000044e+00	9.693797563465009928e+08	3.835577404323903483e+00	1.297707100000000002e+00	-2.579033374786376953e-02	2.067839699999999947e+00	3.386707183981034385e+31	3.216500000000000000e+06	3.852972799999999864e+00	2.288115024566650391e-02	-1.533921300000000087e+01	1.155548900000000101e+00	-2.909183502197265625e-03	7.478789999999999605e-01	2.179036160795970098e-07	9.693797563494101763e+08	2.447984195288704090e-01	9.693797563619592190e+08	2.697074660794548384e-01	-1.262475999999999876e-01
4.433544779999999719e+01	1.000000000000000000e+00	9.693797563724462986e+08	3.000000000000000000e+01	2.631074699999999922e+01	8.382484800000000291e+01	4.875356000000000023e+01	-2.277505397796630859e-02	2.537834644317626953e-02	2.603292465209960938e-03	8.760540000000000660e+00	4.918068864356307301e+00	2.336953299999999789e+00	9.693797563470679522e+08	3.991824364787761148e+00	8.393249000000000404e-01	-2.537834644317626953e-02	1.575564399999999976e+00	2.667690749034391810e+30	3.218300000000000000e+06	3.853054199999999874e+00	2.277505397796630859e-02	-1.376608200000000082e+01	6.070772800000000302e+00	-2.603292465209960938e-03	8.116649999999999698e-01	1.050670527492105896e-06	9.693797563496712446e+08	2.472982429516456249e-01	9.693797563641092777e+08	6.679653822719883172e-01	-7.394399999999999758e-03
4.030098269999999872e+01	1.000000000000000000e+00	9.693797563728501797e+08	3.000000000000000000e+01	2.608115899999999954e+01	8.225269799999999520e+01	4.836952399999999841e+01	-2.315044403076171875e-02	2.559733390808105469e-02	2.446889877319335938e-03	7.802013999999999783e+00	4.796535030390429277e+00	2.310233699999999946e+00	9.693797563472528458e+08	4.093221497151795063e+00	9.640478999999999576e-01	-2.559733390808105469e-02	1.327992000000000061e+00	4.801336435255696877e+29	3.220100000000000000e+06	3.854941100000000009e+00	2.315044403076171875e-02	-1.390883499999999984e+01	5.520427899999999610e+00	-2.446889877319335938e-03	8.533705000000000318e-01	9.108979187740926128e-07	9.693797563496997356e+08	2.484352022110938862e-01	9.693797563639383316e+08	5.701992908810084026e-01	-2.323209999999999859e-02
3.258246950000000197e+01	1.000000000000000000e+00	9.693797563722056150e+08	3.000000000000000000e+01	2.577629900000000163e+01	8.742922799999999484e+01	4.803004500000000121e+01	-2.270448207855224609e-02	2.561736106872558594e-02	2.912878990173339844e-03	1.362288400000000088e+01	4.921637169221623864e+00	2.193112100000000009e+00	9.693797563465882540e+08	3.990069685831354906e+00	5.468229000000000006e-01	-2.561736106872558594e-02	1.659863000000000033e-01	3.447306209403109061e+31	3.221900000000000000e+06	3.853557700000000086e+00	2.270448207855224609e-02	-1.481149699999999925e+01	3.504245500000000124e+00	-2.912878990173339844e-03	8.107199999999999962e-01	3.693589136206401460e-07	9.693797563495011330e+08	2.472682127976321698e-01	9.693797563575327396e+08	8.541808461883472203e-01	-3.755084000000000199e-01
4.253829859999999741e+01	1.000000000000000000e+00	9.693797563720877171e+08	3.000000000000000000e+01	2.587898200000000060e+01	8.220801299999999401e+01	4.561140000000000327e+01	-2.285051345825195312e-02	2.573168277740478516e-02	2.881169319152832031e-03	1.071763100000000080e+01	4.847893038248243691e+00	2.318245000000000111e+00	9.693797563463560343e+08	4.048172967715522041e+00	7.958258000000000276e-01	-2.573168277740478516e-02	2.518874799999999858e+00	4.522099165458343732e+29	3.223700000000000000e+06	3.853431599999999957e+00	2.285051345825195312e-02	-1.392406899999999936e+01	2.306672499999999904e+00	-2.881169319152832031e-03	8.350376000000000465e-01	8.971264633880627660e-07	9.693797563492372036e+08	2.479796807273981774e-01	9.693797563621197939e+08	6.996950187650285979e-01	-1.058767999999999931e-01
4.094516689999999670e+01	1.000000000000000000e+00	9.693797563720220327e+08	3.000000000000000000e+01	2.745164400000000171e+01	8.143559600000000387e+01	4.296483200000000124e+01	-2.281296253204345703e-02	2.585947513580322266e-02	3.046512603759765625e-03	1.101912100000000017e+01	5.227826216332588594e+00	2.252666000000000057e+00	9.693797563461625576e+08	3.767533337063433851e+00	6.385608999999999869e-01	-2.585947513580322266e-02	1.047372100000000028e+00	1.813713322639298981e+29	3.225500000000000000e+06	3.853215000000000057e+00	2.281296253204345703e-02	-1.406525199999999920e+01	5.472747400000000262e+00	-3.046512603759765625e-03	7.206692000000000098e-01	7.790021742509763112e-07	9.693797563492090702e+08	2.434115555397265152e-01	9.693797563590297699e+08	8.029543509737643303e-01	-2.817320999999999853e-01
4.159092929999999910e+01	1.000000000000000000e+00	9.693797563715521097e+08	3.000000000000000000e+01	2.642370999999999981e+01	8.600332799999999622e+01	4.730960199999999816e+01	-2.277159690856933594e-02	2.573990821838378906e-02	2.968311309814453125e-03	1.227001600000000003e+01	5.403849994466571438e+00	2.215529099999999918e+00	9.693797563458122015e+08	3.650046149927429706e+00	2.865754999999999830e-01	-2.573990821838378906e-02	1.754090799999999950e+00	8.963602493420822153e+30	3.227300000000000000e+06	3.851535300000000106e+00	2.277159690856933594e-02	-1.473260299999999923e+01	4.761291999999999747e-01	-2.968311309814453125e-03	6.754529000000000227e-01	3.996794444488628073e-07	9.693797563487805128e+08	2.406193911499183435e-01	9.693797563574742079e+08	9.592174982401886485e-01	-3.415729000000000126e-01
3.434779999999999944e+01	1.000000000000000000e+00	9.693797563719948530e+08	3.000000000000000000e+01	2.657160599999999917e+01	8.638016299999999603e+01	4.635303499999999843e+01	-2.261245250701904297e-02	2.546453475952148438e-02	2.852082252502441406e-03	1.345552200000000020e+01	4.642179004658821384e+00	2.170807100000000212e+00	9.693797563465303183e+08	4.234548337823929920e+00	3.532733000000000123e-01	-2.546453475952148438e-02	3.036630199999999835e+00	7.827852526916594593e+30	3.229100000000000000e+06	3.858929199999999948e+00	2.261245250701904297e-02	-1.524492200000000075e+01	3.428169700000000208e+00	-2.852082252502441406e-03	9.121898000000000506e-01	2.394498108723580039e-07	9.693797563493824005e+08	2.494728090494418848e-01	9.693797563567742109e+08	9.382452750119385509e-01	-4.075191000000000230e-01
2.697415210000000130e+01	1.000000000000000000e+00	9.693797563723715544e+08	3.000000000000000000e+01	2.436762900000000087e+01	8.646519999999999584e+01	4.865417500000000217e+01	-2.273428440093994141e-02	2.539992332458496094e-02	2.665638923645019531e-03	1.344339599999999990e+01	4.806568857463409117e+00	2.140048100000000009e+00	9.693797563469716311e+08	4.082417922594371973e+00	5.377266000000000545e-01	-2.539992332458496094e-02	6.787110000000000365e-02	8.293210849796746555e+30	3.230900000000000000e+06	3.853728600000000171e+00	2.273428440093994141e-02	-1.527220999999999940e+01	3.266572200000000148e+00	-2.665638923645019531e-03	8.493414000000000241e-01	2.330040503629101107e-07	9.693797563496372700e+08	2.483408193298891897e-01	9.693797563566817045e+08	8.588753006530921441e-01	-4.239394000000000218e-01
2.598121869999999944e+01	1.000000000000000000e+00	9.693797563725349903e+08	3.000000000000000000e+01	2.690766500000000150e+01	8.588106000000000506e+01	4.620653200000000282e+01	-2.265131473541259766e-02	2.535259723663330078e-02	2.701282501220703125e-03	1.276686399999999999e+01	4.486412910045174840e+00	2.141515599999999964e+00	9.693797563471823931e+08	4.374683282933409245e+00	7.947741000000000389e-01	-2.535259723663330078e-02	1.791854899999999917e+00	5.189457740804325593e+30	3.232700000000000000e+06	3.856648199999999971e+00	2.265131473541259766e-02	-1.515687800000000074e+01	3.675374000000000141e-01	-2.701282501220703125e-03	9.750959999999999628e-01	2.614878545069950564e-07	9.693797563498836756e+08	2.499602532333511651e-01	9.693797563568048477e+08	7.004460099599736367e-01	-4.301476000000000188e-01
2.241143239999999892e+01	1.000000000000000000e+00	9.693797563725476265e+08	3.000000000000000000e+01	2.422880599999999873e+01	8.571592800000000523e+01	4.851171000000000078e+01	-2.273082733154296875e-02	2.557694911956787109e-02	2.846121788024902344e-03	1.297541200000000039e+01	4.920612043772480959e+00	2.179367200000000171e+00	9.693797563469706774e+08	3.983866271897835265e+00	9.934648000000000367e-01	-2.557694911956787109e-02	1.147486900000000087e+00	4.717439672609157320e+30	3.234500000000000000e+06	3.850105500000000180e+00	2.273082733154296875e-02	-1.508710899999999988e+01	5.026011200000000123e+00	-2.846121788024902344e-03	8.096282000000000201e-01	2.803830872828653306e-07	9.693797563498167992e+08	2.472332715849968054e-01	9.693797563576080799e+08	5.457899101031560285e-01	-3.875424000000000091e-01
2.785487129999999922e+01	1.000000000000000000e+00	9.693797563716356754e+08	3.000000000000000000e+01	2.756174299999999988e+01	8.723682200000000364e+01	4.645554400000000328e+01	-2.281987667083740234e-02	2.566623687744140625e-02	2.846360206604003906e-03	1.321953399999999945e+01	5.416902125306132909e+00	2.187775600000000153e+00	9.693797563459694386e+08	3.633102171497297750e+00	8.533230000000000537e-01	-2.566623687744140625e-02	1.640106000000000064e-01	3.663643401599644601e+31	3.236300000000000000e+06	3.846691900000000164e+00	2.281987667083740234e-02	-1.455822599999999944e+01	3.418456400000000173e+00	-2.846360206604003906e-03	6.706973999999999991e-01	4.758200977775531800e-07	9.693797563488157988e+08	2.402874171919837099e-01	9.693797563569644690e+08	6.574830018210736648e-01	-3.694947000000000092e-01
2.453738089999999872e+01	1.000000000000000000e+00	9.693797563716913462e+08	3.000000000000000000e+01	2.644450099999999892e+01	8.743804299999999330e+01	4.853006700000000251e+01	-2.292644977569580078e-02	2.562081813812255859e-02	2.694368362426757812e-03	1.246347500000000075e+01	5.499450335123119871e+00	2.161342700000000061e+00	9.693797563460705280e+08	3.582286403850815315e+00	8.447394000000000291e-01	-2.562081813812255859e-02	1.914699099999999987e+00	3.532935519125606562e+31	3.238100000000000000e+06	3.846395799999999809e+00	2.292644977569580078e-02	-1.479577600000000004e+01	4.552692999999999879e-01	-2.694368362426757812e-03	6.513898999999999662e-01	3.752114887302314257e-07	9.693797563487648964e+08	2.388590893470774190e-01	9.693797563565711975e+08	6.639261812187393641e-01	-3.863698999999999883e-01
3.650959739999999698e+01	1.000000000000000000e+00	9.693797563713889122e+08	3.000000000000000000e+01	2.770934499999999900e+01	8.572581599999999469e+01	4.453719600000000156e+01	-2.287793159484863281e-02	2.559065818786621094e-02	2.712726593017578125e-03	1.347927499999999945e+01	5.455069215255893056e+00	2.161339100000000180e+00	9.693797563457982540e+08	3.612118266942332845e+00	5.246642999999999724e-01	-2.559065818786621094e-02	7.111989999999999978e-02	9.280924922260923886e+30	3.239900000000000000e+06	3.848068699999999787e+00	2.287793159484863281e-02	-1.442030199999999951e+01	3.406495800000000074e+00	-2.712726593017578125e-03	6.621580999999999717e-01	5.461883266874400401e-07	9.693797563485109806e+08	2.396718539716261587e-01	9.693797563562228680e+08	8.654921500668303347e-01	-3.911527000000000198e-01
2.593133840000000134e+01	1.000000000000000000e+00	9.693797563714101315e+08	3.000000000000000000e+01	2.739881600000000006e+01	8.526374300000000517e+01	4.520634600000000347e+01	-2.256381511688232422e-02	2.541184425354003906e-02	2.848029136657714844e-03	1.265858099999999986e+01	5.401153068471785446e+00	2.166161699999999968e+00	9.693797563459982872e+08	3.644520392668807229e+00	9.701832999999999707e-01	-2.541184425354003906e-02	1.274830600000000036e+00	4.711546556983000025e+30	3.241700000000000000e+06	3.847582500000000127e+00	2.256381511688232422e-02	-1.463617400000000046e+01	5.554792800000000419e+00	-2.848029136657714844e-03	6.747670999999999530e-01	4.401395505402745438e-07	9.693797563488463163e+08	2.405719883536427128e-01	9.693797563560581207e+08	5.651483201132277978e-01	-4.164412000000000114e-01
2.863719400000000093e+01	1.000000000000000000e+00	9.693797563725392818e+08	3.000000000000000000e+01	2.526436100000000096e+01	8.608763600000000338e+01	4.803179200000000293e+01	-2.255773544311523438e-02	2.543044090270996094e-02	2.872705459594726562e-03	1.279148299999999949e+01	4.687952229684688277e+00	2.171079600000000109e+00	9.693797563471088409e+08	4.179171586968347007e+00	5.915318999999999994e-01	-2.543044090270996094e-02	2.270036800000000188e+00	6.673458292400736054e+30	3.243500000000000000e+06	3.852010599999999840e+00	2.255773544311523438e-02	-1.511194399999999938e+01	1.081724200000000025e+00	-2.872705459594726562e-03	8.914706000000000019e-01	2.735055288814600150e-07	9.693797563499815464e+08	2.491769321797534797e-01	9.693797563572760820e+08	8.300874149911389166e-01	-4.124086000000000141e-01
3.448824559999999906e+01	1.000000000000000000e+00	9.693797563725206852e+08	3.000000000000000000e+01	2.617606800000000078e+01	8.572471099999999922e+01	4.673198699999999661e+01	-2.262842655181884766e-02	2.552664279937744141e-02	2.898216247558593750e-03	1.281665600000000005e+01	4.866410218301790103e+00	2.182627099999999931e+00	9.693797563469940424e+08	4.029451410727742378e+00	5.113341000000000136e-01	-2.552664279937744141e-02	2.265851000000000059e+00	6.417176414804531376e+30	3.245300000000000000e+06	3.851546799999999937e+00	2.262842655181884766e-02	-1.478818099999999980e+01	1.028059199999999951e+00	-2.898216247558593750e-03	8.280130999999999464e-01	3.780720692910137178e-07	9.693797563498922586e+08	2.477870472637379584e-01	9.693797563575513363e+08	8.720924539087019367e-01	-3.942728999999999817e-01
3.589405759999999646e+01	1.000000000000000000e+00	9.693797563727567196e+08	3.000000000000000000e+01	2.653947399999999845e+01	8.386294399999999882e+01	4.489614999999999867e+01	-2.289414405822753906e-02	2.553820610046386719e-02	2.644062042236328125e-03	1.242731999999999992e+01	4.771909686728077915e+00	2.147506700000000102e+00	9.693797563472185135e+08	4.105805494231267616e+00	5.845278000000000418e-01	-2.553820610046386719e-02	7.439721000000000251e-01	1.167207577431197722e+30	3.247100000000000000e+06	3.851182600000000011e+00	2.289414405822753906e-02	-1.463077700000000014e+01	4.309497300000000308e+00	-2.644062042236328125e-03	8.604114000000000484e-01	4.425214053482647787e-07	9.693797563498625755e+08	2.485925858028850965e-01	9.693797563573380709e+08	8.339727414781098469e-01	-4.026186999999999960e-01
4.694787039999999934e+01	1.000000000000000000e+00	9.693797563706377745e+08	3.000000000000000000e+01	2.623759899999999945e+01	8.286621599999999432e+01	4.760411200000000065e+01	-2.302336692810058594e-02	2.572393417358398438e-02	2.700567245483398438e-03	9.024504999999999555e+00	5.938812011492573539e+00	2.312044300000000163e+00	9.693797563449138403e+08	3.336456063760188329e+00	6.023496000000000405e-01	-2.572393417358398438e-02	2.301407399999999992e+00	1.272740195253275148e+30	3.248900000000000000e+06	3.843489500000000003e+00	2.302336692810058594e-02	-1.354748999999999981e+01	1.429171900000000051e+00	-2.700567245483398438e-03	5.618052999999999519e-01	1.307374016686998509e-06	9.693797563476144075e+08	2.303202097668072545e-01	9.693797563609942198e+08	8.240066539937062062e-01	-7.655299999999999605e-02
4.203199490000000083e+01	1.000000000000000000e+00	9.693797563710328341e+08	3.000000000000000000e+01	2.763288000000000011e+01	8.232207300000000316e+01	4.195900400000000019e+01	-2.278006076812744141e-02	2.572536468505859375e-02	2.945303916931152344e-03	1.273018800000000006e+01	5.570343523963074084e+00	2.209852000000000150e+00	9.693797563453074694e+08	3.540192834250063481e+00	4.487607000000000124e-01	-2.572536468505859375e-02	1.534486599999999923e+00	3.757847436494617688e+29	3.250700000000000000e+06	3.846241500000000091e+00	2.278006076812744141e-02	-1.422325799999999951e+01	3.737568000000000001e-01	-2.945303916931152344e-03	6.355429999999999691e-01	6.651468457441219254e-07	9.693797563482527733e+08	2.375860878581181612e-01	9.693797563568261862e+08	9.009854635188393468e-01	-3.478087000000000262e-01
2.995986260000000101e+01	1.000000000000000000e+00	9.693797563724144697e+08	3.000000000000000000e+01	2.735765200000000164e+01	8.579056799999999328e+01	4.638534599999999841e+01	-2.297830581665039062e-02	2.574837207794189453e-02	2.770066261291503906e-03	1.204757099999999959e+01	4.915809620745767106e+00	2.184695399999999843e+00	9.693797563466660976e+08	4.000685451233507273e+00	8.675945000000000462e-01	-2.574837207794189453e-02	2.203846599999999878e+00	8.340275172898006326e+30	3.252500000000000000e+06	3.856548899999999946e+00	2.297830581665039062e-02	-1.459191900000000075e+01	1.528821900000000067e+00	-2.770066261291503906e-03	8.138406000000000251e-01	4.600553631644454306e-07	9.693797563494361639e+08	2.473666310386090084e-01	9.693797563578429222e+08	6.466632731038480797e-01	-3.562635000000000107e-01
2.747929010000000005e+01	1.000000000000000000e+00	9.693797563717216253e+08	3.000000000000000000e+01	2.708992500000000092e+01	8.656851100000000088e+01	4.962191200000000180e+01	-2.312028408050537109e-02	2.584028244018554688e-02	2.719998359680175781e-03	9.856673000000000684e+00	5.558984460154735352e+00	2.299319199999999785e+00	9.693797563458813429e+08	3.542856423333383908e+00	1.112763600000000075e+00	-2.584028244018554688e-02	2.157632399999999784e+00	2.444907077726006833e+31	3.254300000000000000e+06	3.844001599999999907e+00	2.312028408050537109e-02	-1.429436500000000088e+01	1.066304499999999988e+00	-2.719998359680175781e-03	6.373208000000000206e-01	6.194926502195330214e-07	9.693797563486013412e+08	2.377335823135846293e-01	9.693797563615108728e+08	4.421844689581294618e-01	-1.060132000000000019e-01
3.716937389999999652e+01	1.000000000000000000e+00	9.693797563699907064e+08	3.000000000000000000e+01	2.710414199999999951e+01	8.584543399999999735e+01	4.693353900000000323e+01	-2.281832695007324219e-02	2.567684650421142578e-02	2.858519554138183594e-03	1.180775299999999994e+01	6.215673866455521335e+00	2.190713999999999828e+00	9.693797563443138599e+08	3.184451329305691303e+00	4.758253000000000066e-01	-2.567684650421142578e-02	2.199900799999999990e+00	1.305791169445301569e+31	3.256100000000000000e+06	3.830777900000000180e+00	2.281832695007324219e-02	-1.419848700000000008e+01	6.271930999999999479e-01	-2.858519554138183594e-03	5.123259999999999481e-01	6.818289615991104282e-07	9.693797563471723795e+08	2.240038894240585776e-01	9.693797563553826809e+08	8.889149773880065109e-01	-3.663828000000000085e-01
2.490034629999999893e+01	1.000000000000000000e+00	9.693797563704146147e+08	3.000000000000000000e+01	2.745253599999999850e+01	8.628444500000000517e+01	4.614251200000000352e+01	-2.267098426818847656e-02	2.560460567474365234e-02	2.933621406555175781e-03	1.268939699999999959e+01	5.964173334431107421e+00	2.195031399999999966e+00	9.693797563448100090e+08	3.317543982079965037e+00	9.182765999999999984e-01	-2.560460567474365234e-02	5.534145000000000314e-01	1.442499131304357397e+31	3.257900000000000000e+06	3.839675300000000124e+00	2.267098426818847656e-02	-1.453792999999999935e+01	4.147048899999999705e+00	-2.933621406555175781e-03	5.562454000000000010e-01	4.855760105934422576e-07	9.693797563477436304e+08	2.296731733605018033e-01	9.693797563557497263e+08	6.071903961214039080e-01	-3.768153000000000197e-01
2.087171989999999866e+01	1.000000000000000000e+00	9.693797563712680340e+08	3.000000000000000000e+01	2.737762199999999879e+01	8.754290500000000463e+01	4.737094600000000355e+01	-2.294218540191650391e-02	2.588343620300292969e-02	2.941250801086425781e-03	1.279433700000000051e+01	5.641050658912119431e+00	2.233697900000000125e+00	9.693797563453845978e+08	3.495861196344767219e+00	1.161893300000000018e+00	-2.588343620300292969e-02	2.033065000000000122e+00	3.787514946826707369e+31	3.259700000000000000e+06	3.844046399999999863e+00	2.294218540191650391e-02	-1.483105699999999949e+01	9.598176000000000485e-01	-2.941250801086425781e-03	6.197181000000000495e-01	3.622044520076100125e-07	9.693797563483258486e+08	2.362192628826738083e-01	9.693797563578985929e+08	3.976030313844380881e-01	-2.954291000000000000e-01
1.497746339999999954e+01	1.000000000000000000e+00	9.693797563712444305e+08	3.000000000000000000e+01	2.724035500000000098e+01	8.831561299999999903e+01	4.782539400000000285e+01	-2.294862270355224609e-02	2.589273452758789062e-02	2.944111824035644531e-03	1.324986400000000053e+01	5.590320025475298493e+00	2.236412500000000136e+00	9.693797563453516960e+08	3.527049741760897916e+00	1.249476400000000043e+00	-2.589273452758789062e-02	2.021747599999999867e+00	4.294590112269051540e+31	3.261500000000000000e+06	3.845342599999999944e+00	2.294862270355224609e-02	-1.547811899999999952e+01	1.142729000000000106e+00	-2.944111824035644531e-03	6.309209000000000067e-01	1.896436598810811119e-07	9.693797563482958078e+08	2.371969595342649784e-01	9.693797563579638004e+08	3.158192074953498074e-01	-2.903330000000000077e-01
3.671361830000000026e+01	1.000000000000000000e+00	9.693797563709353209e+08	3.000000000000000000e+01	2.566076500000000138e+01	8.348114499999999794e+01	4.650253800000000126e+01	-2.299356460571289062e-02	2.590179443359375000e-02	2.908229827880859375e-03	1.131784099999999960e+01	5.746069916897647900e+00	2.230596499999999871e+00	9.693797563450335264e+08	3.443975957531607790e+00	3.370214000000000265e-01	-2.590179443359375000e-02	2.739747000000000154e-01	7.542587577393118769e+29	3.263300000000000000e+06	3.847645700000000168e+00	2.299356460571289062e-02	-1.468561200000000078e+01	4.050800200000000295e+00	-2.908229827880859375e-03	5.993619999999999504e-01	4.189090521051472150e-07	9.693797563479417562e+08	2.343126082990476533e-01	9.693797563575503826e+08	9.437438066282665128e-01	-2.935969999999999969e-01
3.741737700000000189e+01	1.000000000000000000e+00	9.693797563710281849e+08	3.000000000000000000e+01	2.334821099999999916e+01	7.926936000000000604e+01	4.774125000000000085e+01	-2.220463752746582031e-02	2.443349361419677734e-02	2.228856086730957031e-03	8.179899999999999949e+00	5.537489723729282609e+00	2.368735500000000105e+00	9.693797563465946913e+08	3.561240488680267546e+00	1.990360099999999965e+00	-2.443349361419677734e-02	2.150257299999999816e+00	3.085989637926064912e+28	3.265100000000000000e+06	3.847267500000000062e+00	2.220463752746582031e-02	-1.367010600000000053e+01	2.426407600000000109e+00	-2.228856086730957031e-03	6.431145999999999807e-01	1.156507349898796550e-06	9.693797563488235474e+08	2.382059799284179102e-01	9.693797563651483059e+08	-4.073621004131691148e-01	1.281588999999999923e-01
4.129191900000000004e+01	1.000000000000000000e+00	9.693797563722311258e+08	3.000000000000000000e+01	2.319706899999999905e+01	7.814947899999999947e+01	4.786669799999999952e+01	-2.259969711303710938e-02	2.457177639007568359e-02	1.972079277038574219e-03	7.085712000000000010e+00	5.020137200015834189e+00	2.341946200000000200e+00	9.693797563476593494e+08	3.912907285495901277e+00	2.049420700000000206e+00	-2.457177639007568359e-02	6.288839999999999986e-01	9.774827798170067155e+27	3.266900000000000000e+06	3.852380600000000044e+00	2.259969711303710938e-02	-1.369987000000000066e+01	5.350647099999999767e+00	-1.972079277038574219e-03	7.794423000000000323e-01	1.122592292746905869e-06	9.693797563496314287e+08	2.461592447151979557e-01	9.693797563661016226e+08	-4.605585650199732761e-01	1.346479999999999899e-01
3.728310720000000344e+01	1.000000000000000000e+00	9.693797563721346855e+08	3.000000000000000000e+01	2.471872300000000067e+01	8.067397400000000118e+01	4.794718400000000003e+01	-2.223300933837890625e-02	2.436959743499755859e-02	2.136588096618652344e-03	8.008067999999999742e+00	4.692857433690473812e+00	2.365083700000000011e+00	9.693797563477650881e+08	4.168435308332997025e+00	1.962637100000000023e+00	-2.436959743499755859e-02	2.522680999999999951e+00	9.052694028920099839e+28	3.268700000000000000e+06	3.848990500000000203e+00	2.223300933837890625e-02	-1.399853000000000058e+01	1.544453199999999971e+00	-2.136588096618652344e-03	8.882510000000000128e-01	8.327519651862443571e-07	9.693797563499016762e+08	2.491243957660762010e-01	9.693797563664014339e+08	-3.818903178524318265e-01	1.406978999999999869e-01
3.492169650000000303e+01	1.000000000000000000e+00	9.693797563729047775e+08	3.000000000000000000e+01	2.372915800000000175e+01	8.148433599999999899e+01	4.882826500000000181e+01	-2.286386489868164062e-02	2.554428577423095703e-02	2.680420875549316406e-03	8.926913000000000764e+00	5.022544685599117820e+00	2.328049899999999894e+00	9.693797563473604918e+08	3.900289219887983272e+00	1.005597800000000097e+00	-2.554428577423095703e-02	7.266489000000000420e-01	1.887349196721791863e+29	3.270500000000000000e+06	3.846908099999999830e+00	2.286386489868164062e-02	-1.407419499999999957e+01	3.643120800000000159e+00	-2.680420875549316406e-03	7.765564000000000355e-01	7.720666163775222777e-07	9.693797563500409126e+08	2.460452607939063729e-01	9.693797563639649153e+08	5.355834789267882590e-01	-4.122189999999999882e-02
5.078648629999999997e+01	1.000000000000000000e+00	9.693797563718962669e+08	3.000000000000000000e+01	2.482847699999999946e+01	8.205205499999999574e+01	4.881474200000000252e+01	-2.197372913360595703e-02	2.418029308319091797e-02	2.206563949584960938e-03	8.408834999999999837e+00	4.552944693184427294e+00	2.379932099999999995e+00	9.693797563477159739e+08	4.302622883364208839e+00	2.458727500000000177e+00	-2.418029308319091797e-02	6.030041999999999902e-01	4.271770179053210210e+29	3.272300000000000000e+06	3.852761399999999892e+00	2.197372913360595703e-02	-1.382505899999999954e+01	5.820737499999999898e+00	-2.206563949584960938e-03	9.450197999999999654e-01	9.904969995896762815e-07	9.693797563499225378e+08	2.498002418138508818e-01	9.693797563665274382e+08	-7.757679410399290765e-01	1.515220999999999929e-01
4.335256410000000216e+01	1.000000000000000000e+00	9.693797563715126514e+08	3.000000000000000000e+01	2.534410099999999844e+01	8.284402400000000455e+01	4.920955299999999966e+01	-2.234971523284912109e-02	2.508246898651123047e-02	2.732753753662109375e-03	8.290371000000000379e+00	5.226514106623697309e+00	2.365718300000000163e+00	9.693797563464301825e+08	3.760349895422959499e+00	7.202589999999999826e-01	-2.508246898651123047e-02	1.944706999999999963e+00	9.583437069620117504e+29	3.274100000000000000e+06	3.848952900000000010e+00	2.234971523284912109e-02	-1.380902000000000029e+01	5.728018000000000276e-01	-2.732753753662109375e-03	7.194757000000000513e-01	1.006511667281320066e-06	9.693797563491629362e+08	2.433459065159374324e-01	9.693797563639184237e+08	7.516349232968237981e-01	1.748059999999999892e-02
4.124322540000000004e+01	1.000000000000000000e+00	9.693797563701632023e+08	3.000000000000000000e+01	2.701571300000000164e+01	8.470182200000000705e+01	4.636424000000000234e+01	-2.292716503143310547e-02	2.587211132049560547e-02	2.944946289062500000e-03	1.132186899999999952e+01	6.142699105850338626e+00	2.232059399999999805e+00	9.693797563442910910e+08	3.221074772280718257e+00	2.546011000000000246e-01	-2.587211132049560547e-02	1.248084399999999983e+00	2.813648979577929662e+30	3.275900000000000000e+06	3.832885500000000167e+00	2.292716503143310547e-02	-1.458978600000000014e+01	5.370099999999999874e+00	-2.944946289062500000e-03	5.243744999999999656e-01	4.610377085529852495e-07	9.693797563472360373e+08	2.256618860798481063e-01	9.693797563567250967e+08	9.677638393915350967e-01	-2.998743999999999854e-01
2.828424509999999970e+01	1.000000000000000000e+00	9.693797563718985319e+08	3.000000000000000000e+01	2.556809200000000004e+01	8.252388600000000451e+01	4.762597499999999684e+01	-2.307891845703125000e-02	2.573049068450927734e-02	2.651572227478027344e-03	9.329819000000000528e+00	5.686608298806840267e+00	2.165341199999999855e+00	9.693797563461680412e+08	3.455497671793960723e+00	9.263552000000000453e-01	-2.573049068450927734e-02	2.667303299999999933e+00	3.981399151702996112e+29	3.277700000000000000e+06	3.835386199999999857e+00	2.307891845703125000e-02	-1.436728500000000075e+01	1.156530999999999976e+00	-2.651572227478027344e-03	6.076553000000000093e-01	5.759269541523710740e-07	9.693797563488196135e+08	2.351101707983210554e-01	9.693797563570113182e+08	6.007517492004054160e-01	-3.668871000000000215e-01
