simulation_id,mass,mchirp,distance
27958,3.3830606,1.4625922,112.86316
39025,2.7923301,1.2082958,133.40913
44247,3.3935238,1.4675945,100.22036
28019,3.1719972,1.3631231,62.416864
13057,2.9898772,1.2460627,100.21874
22899,2.8736905,1.239876,118.81034
43625,2.731004,1.1851952,129.04586
46087,2.6441872,1.1286701,51.728841
35472,2.7661983,1.1828485,97.240385
45245,3.5605705,1.5498236,140.74215
30293,2.6677351,1.1557345,94.156463
33885,3.1422629,1.3390782,139.43561
44158,2.9642542,1.220911,97.795574
49966,3.6946022,1.6018982,128.01199
33222,3.4718267,1.4925568,106.16688
25019,2.5909,1.1192105,115.2925
47669,3.3789293,1.4674376,102.21869
4977,2.8630327,1.2443733,79.188735
35220,2.5822168,1.1097681,141.6512
42721,2.9729943,1.2765066,124.11512
35913,2.8072922,1.2156689,129.4908
34360,3.0115749,1.3107498,125.4997
31864,3.2420076,1.3660858,89.326093
506,3.6346163,1.5804742,92.603046
10573,2.9374592,1.2697738,124.68926
14776,3.3412586,1.453945,143.71639
2434,2.618707,1.1296803,122.88706
41810,3.771529,1.6416453,112.01057
49176,3.2033641,1.3831175,144.76646
40807,2.7900193,1.1721403,73.848383
13829,3.2481617,1.3801046,134.41875
13262,3.4452461,1.4803179,140.96276
41136,3.0226898,1.2502899,133.29652
33790,3.3578205,1.4571463,134.76328
28648,2.8129848,1.2046399,127.12117
17824,3.2290197,1.3893069,88.653717
7439,2.9699848,1.2919421,76.587114
14587,3.6224518,1.5765105,56.21716
13752,2.2946695,0.99633867,149.27179
21543,2.51359,1.0800512,141.76652
50291,3.2790467,1.4204434,146.94592
48295,3.6801564,1.6012349,116.20974
43784,3.0549103,1.3132384,148.58761
35021,2.8017915,1.2156068,66.17821
13389,2.9373477,1.2785451,115.59376
14830,3.6297965,1.575896,72.392266
8938,3.2022621,1.39008,89.688173
39057,2.4795723,1.0792233,76.448901
27893,3.717966,1.6151188,146.9584
20096,2.8260207,1.2230392,106.93937
48563,2.8551374,1.2396342,101.21608
3926,2.4512786,1.0650431,115.73544
48918,2.939987,1.2018175,141.42212
22707,2.801612,1.2045039,134.48753
26885,2.7192791,1.1804659,113.33272
44827,2.873113,1.2223044,51.947826
44993,3.7230031,1.6200922,136.19775
14601,3.4425946,1.4940442,51.313687
41739,3.2374159,1.3745045,112.75235
20206,2.9196296,1.2552037,81.127577
27827,2.2806481,0.99256336,144.06655
46140,2.697318,1.1620428,27.181127
22748,2.3891887,1.035014,140.48033
37528,2.9937503,1.2561799,91.658301
33337,2.7963071,1.1946294,101.29319
11351,2.612094,1.1313394,145.42046
20907,2.9035293,1.2010337,64.045592
29804,2.9986695,1.2448937,108.31191
32145,2.9295556,1.2430455,98.311292
20850,3.6678693,1.5962625,124.89126
32704,3.233588,1.4056691,134.78908
46598,3.4201158,1.4878158,121.42294
6448,3.002809,1.3001622,135.8331
50451,2.7825575,1.1920501,58.875909
33107,2.9403994,1.2159363,108.18049
3605,2.9544569,1.2506239,132.32145
11021,2.804943,1.1981242,84.605448
29646,3.0150068,1.3003664,87.185722
23370,3.3284572,1.4283041,129.61751
3603,3.3016693,1.4319547,149.33631
27531,3.4911535,1.5030051,34.787939
25830,3.1245174,1.3554789,125.58448
46935,2.8556171,1.2412373,73.666752
47681,3.0717806,1.2909645,118.16062
35047,2.6724315,1.163157,133.73581
12829,2.6722552,1.1215088,62.040074
25576,2.9061854,1.2504561,89.455559
16196,2.88761,1.2566566,68.005304
28396,2.7472736,1.1958181,116.10167
31829,2.6787752,1.1367256,99.665601
42714,3.5851886,1.560382,62.578847
39016,2.4760465,1.0772603,142.47562
30456,3.4473843,1.5003425,106.01319
43777,2.5511913,1.0999381,125.22849
21484,3.3635426,1.4602366,95.47416
8057,2.6818283,1.1391145,148.95917
43864,2.7168896,1.1647576,53.970923
17196,3.3290719,1.4365547,87.151975
16193,3.4738828,1.4959611,147.22169
9988,3.0491942,1.2696763,57.694053
5296,3.0382257,1.2596682,93.557701
16978,2.7253265,1.1610541,135.01463
42706,3.3519985,1.455088,142.85647
31283,3.8016421,1.6546242,119.04927
15471,2.9691328,1.2804991,119.00185
21674,2.7330399,1.1679613,141.31729
35058,2.4894879,1.0636935,131.16474
27747,3.6123277,1.572162,123.19595
23672,3.2254272,1.3880102,129.58523
35537,2.7229489,1.1669355,118.83613
23966,2.7815055,1.1976247,136.83202
30457,3.8287298,1.6649064,58.55067
2158,3.7604817,1.6352351,49.474979
31753,3.0363994,1.3206535,121.48406
23780,3.5310481,1.5345595,126.37591
10972,2.6033029,1.1084772,114.4482
1262,3.286576,1.4225765,125.68281
28425,3.1104084,1.346747,136.219
18028,2.8672667,1.198011,31.545886
18725,3.4759602,1.5126214,86.758812
1704,2.3880296,1.0301975,111.15226
23896,2.9621099,1.2872945,106.40375
24420,3.1861859,1.3521513,58.178241
48354,3.3476876,1.457126,133.68042
15188,2.7516857,1.1545717,131.04456
31982,2.800737,1.2162557,121.6389
13772,2.3204852,1.0094678,138.11087
15949,2.7635152,1.2026208,149.49055
40816,3.8329273,1.6683774,130.00981
8247,3.7646535,1.6384683,55.837383
1327,2.9180335,1.2611254,83.92928
41070,2.5589759,1.1115442,72.602936
17615,3.4997301,1.5206003,105.7555
36588,3.1808628,1.3839535,65.784729
39707,2.7950634,1.2163634,70.953538
42780,2.5733683,1.119399,144.17157
6924,3.4338312,1.4875522,148.49559
21762,3.1356625,1.3627958,143.53547
45528,3.1642574,1.3270964,102.11969
32809,3.1832971,1.3536295,146.25785
4814,3.049897,1.3233782,69.314121
22648,2.7290305,1.1560388,99.575638
14376,2.4838806,1.0718033,100.88625
36793,3.3817307,1.4569688,141.30699
9206,2.8466839,1.2173022,140.35962
8662,3.3739804,1.4685421,136.48551
33992,3.1331307,1.3587978,131.35877
6878,3.632124,1.5799302,146.19686
20477,3.1616246,1.3236043,143.59942
29139,3.0377603,1.3114909,113.91331
38516,3.0987729,1.308246,122.35001
40167,2.414358,1.0494038,107.43484
10742,3.1262746,1.3606984,16.990072
20349,2.8356405,1.1945139,99.535401
7572,2.3348727,1.0150054,137.04024
28116,3.1441654,1.3564431,139.18717
18271,3.506172,1.5238957,54.683678
22493,2.7441496,1.1557031,145.10503
24442,3.3396241,1.4485612,130.87744
18931,2.559575,1.0844277,85.81607
29000,3.5938107,1.5574298,138.9297
50885,3.1604046,1.3755331,116.66684
11442,3.0809623,1.2772372,100.23377
50408,2.7668426,1.2028572,62.961067
37718,3.4648243,1.5081178,137.23323
11248,3.0033542,1.2959402,135.85996
19489,2.3796161,1.0333269,139.56667
14410,2.8237265,1.2281522,99.537588
42617,3.6792667,1.5943112,64.427622
31218,3.5820657,1.5589328,47.506379
2946,2.8692584,1.181153,36.77619
48695,3.2693584,1.419918,106.64891
12699,3.0984818,1.3203251,135.42602
1431,3.0517274,1.3046028,78.464798
11000,3.0444789,1.2852143,143.04643
38254,3.2940988,1.4271746,138.64447
25882,3.4397966,1.4890937,43.888741
17403,2.4209804,1.0448451,135.32311
40787,3.4020119,1.4789736,119.5775
6703,3.4462268,1.496234,102.42395
32736,2.6498741,1.1498818,132.16416
19039,2.4056196,1.0292079,146.36195
39300,2.9248315,1.2138846,115.61087
33262,3.3187647,1.4163967,132.07906
43906,3.5469209,1.537319,57.20734
44308,3.5795176,1.5575121,121.99726
20970,3.5628299,1.5507862,125.49348
6531,3.4634198,1.5052124,113.77633
8930,2.6910548,1.1698489,78.689829
22985,2.4616174,1.0693882,135.83
858,2.9794515,1.2936771,117.23309
5338,3.3654973,1.4642654,143.3313
9876,2.8657594,1.2335211,69.718221
6862,2.667767,1.1270091,97.737163
48271,2.6831271,1.1665138,103.26676
22933,3.2729223,1.4213415,147.05275
36673,2.1249866,0.92381511,143.35086
34871,3.1311746,1.3073669,55.899508
27695,2.9565271,1.2588295,98.900492
25170,2.1274292,0.92406482,26.782611
30441,3.0655493,1.2585329,148.58684
20209,2.8453737,1.2135367,57.764912
12851,2.8891108,1.2313682,31.731757
6966,3.6448573,1.5865162,125.87539
32780,2.1334192,0.92854022,92.762601
24719,2.9142568,1.2564415,79.358705
49982,2.3105407,0.99510768,123.34013
42605,2.7527799,1.1748347,111.00324
2806,3.2553153,1.3772919,82.416265
29352,2.8464089,1.2378316,59.725219
37651,3.4445548,1.4922939,119.07827
11822,3.1105092,1.3293609,120.87825
1395,3.4619497,1.5003173,68.099401
15196,3.5200169,1.5270253,120.02593
33665,3.0048912,1.3073963,127.61388
23339,2.5830102,1.1118179,138.9058
7765,3.3640318,1.4388682,89.750788
39208,2.8170041,1.2152056,127.88299
11384,3.0046111,1.3029881,95.438169
35265,3.1869757,1.383875,149.95111
27366,3.105265,1.3516212,92.874721
23696,3.08598,1.3308879,107.61332
13471,3.531641,1.532329,95.493203
30500,2.7300567,1.1765774,129.86326
25945,3.5335527,1.5292193,70.340047
14351,2.4947765,1.0852673,112.08211
28472,3.358954,1.4410638,88.682858
40728,2.7750138,1.1701242,114.17243
5930,3.3714461,1.456477,149.12623
23716,3.2949468,1.4170122,146.34526
50233,3.023177,1.2571003,113.73928
27397,2.8439272,1.1993579,136.09413
46619,2.8052551,1.2204188,143.81568
50618,3.45308,1.4952959,130.20641
4020,2.8369075,1.2081302,96.260778
6777,2.7992457,1.1584744,95.645004
31113,3.2163299,1.395968,133.60064
4787,3.1207029,1.3573384,116.18242
11316,3.0754643,1.3386272,36.112326
35875,3.0174665,1.3036704,104.81028
36821,2.545306,1.0968139,136.19493
2568,3.730968,1.6189313,120.90436
35315,2.7599817,1.1515364,139.02853
46126,3.3673459,1.440521,129.884
13549,3.5343613,1.52571,146.23339
33701,3.4488299,1.5008086,112.70154
24080,3.6280552,1.5759035,120.53628
43326,3.2642511,1.411067,144.98365
23982,3.1779768,1.3323384,105.15865
16543,3.1526422,1.3557049,125.34428
43717,2.9991454,1.2953488,82.877383
23690,2.5646145,1.1153115,69.080163
39609,3.466226,1.5079872,101.66872
42214,2.8552404,1.1761005,131.66553
30609,2.6560048,1.1205569,112.26764
23539,3.6145503,1.5635353,115.66242
41472,2.7759744,1.1893622,128.23903
32652,3.0940076,1.3465049,95.45573
21442,3.7472091,1.6306615,116.74565
37132,3.3648952,1.4646059,136.30001
9159,3.2607578,1.4154902,145.63336
50600,3.1172638,1.299224,78.850664
4379,2.7262869,1.1858571,100.11927
7716,3.04667,1.3219933,106.53466
13235,3.2133364,1.3925809,145.40138
50354,3.2251803,1.3988454,116.0476
41887,2.1360609,0.92974259,75.495659
43131,2.8892954,1.2547908,135.91706
10202,3.4270392,1.4769126,140.95095
27224,2.4716965,1.0728709,108.36624
34207,3.1929667,1.3811187,93.135311
2803,3.6091982,1.5709935,124.54201
35384,3.0686004,1.3281087,126.36591
38983,3.4619534,1.4991901,135.28124
49961,2.5968519,1.1275242,120.22782
39448,2.0908884,0.90987903,140.26953
22421,3.0436247,1.3243047,111.94312
9956,2.9825872,1.2982453,91.684738
5565,2.6506572,1.1449397,149.31152
16650,3.033158,1.2503224,126.35289
38702,2.8773496,1.1885314,117.25851
40794,3.2308883,1.4033494,147.35169
50611,2.3261314,1.011813,93.922611
50608,3.7580595,1.6323573,109.81645
39791,3.5592272,1.536676,142.67691
29252,2.8681106,1.2403307,112.38728
47327,3.5552429,1.5332824,136.91102
40581,2.9987173,1.2969179,97.249093
5484,3.5832393,1.5546581,87.249088
48379,2.6543915,1.155363,59.079843
12036,3.4531454,1.4948481,149.07646
12896,2.6069831,1.1245133,100.67729
17677,2.3735438,1.0322853,125.07552
40605,2.4634189,1.0624617,137.03064
45109,3.3776592,1.4438633,60.023592
35025,3.8960878,1.695783,116.97107
5102,2.4399242,1.0603619,100.25101
15123,3.3312245,1.4394679,148.70994
9183,2.9659665,1.2881462,97.20615
4082,2.9952885,1.2668846,128.08732
47337,3.3817124,1.4684681,108.81825
18554,3.3161286,1.4111626,98.427976
12249,3.0251973,1.3149077,134.24271
17082,3.8550533,1.6779823,136.85151
24800,2.7882367,1.1866512,120.75058
43169,3.6919472,1.6035108,120.79475
30927,2.9110689,1.2256772,126.84833
33991,2.9284797,1.2518754,133.95744
24237,2.9752736,1.2925738,148.2446
48261,3.4992552,1.5201659,130.72031
27362,2.6982272,1.1341425,91.392621
41028,2.6516071,1.154179,93.332721
23459,3.4530259,1.502022,119.8703
11806,3.5464213,1.534808,117.56492
42252,2.352368,1.0192431,22.276885
38437,2.3608127,1.0146087,115.82853
852,3.5027287,1.5179606,77.362279
7482,2.908726,1.2477464,120.32387
16364,2.2585153,0.98262451,130.7557
43163,3.6244653,1.5712663,58.101443
7843,3.0704515,1.2780512,124.08289
21424,2.5565191,1.1081807,115.94424
39825,2.8140687,1.2196963,113.9786
44312,2.8346644,1.1986098,140.71112
47818,2.6327537,1.1459722,55.353328
48593,2.4243661,1.0551947,96.001476
35744,2.7284518,1.1462404,103.62044
50415,3.3338273,1.4387127,140.65867
50039,2.9788081,1.287667,87.167549
31762,3.4997274,1.5054066,121.67258
272,3.1219086,1.3304016,140.43916
42761,2.5270748,1.0917078,99.93399
18628,3.3567966,1.4601284,95.572154
10304,2.985023,1.2766872,135.08703
12525,3.2145116,1.398176,136.69312
35198,3.732882,1.6244811,123.63399
22503,3.0948449,1.3459219,98.671042
3852,3.6875276,1.6034779,149.16725
35959,3.3183386,1.4258405,54.149856
51169,3.4331246,1.4912792,128.67193
30399,3.0460131,1.2920539,131.58929
27619,3.322697,1.426903,91.587485
22143,2.6574836,1.1536083,130.65635
36653,3.2136346,1.3975188,145.77614
27245,3.3727649,1.4531927,111.02241
16059,3.3801686,1.4690252,134.7089
51489,3.2410554,1.3733292,76.06447
42097,3.220599,1.3981495,136.98284
12099,3.5991638,1.5554053,135.93515
5762,2.608142,1.134432,115.05806
50323,2.4122211,1.0399545,109.23826
31149,3.766343,1.6381305,143.19255
27325,3.5787596,1.5540108,83.92881
35136,2.7481092,1.1931259,67.738243
31754,3.0748182,1.3261082,149.27129
23123,3.382714,1.4724118,145.81407
40512,3.0161491,1.2987484,63.640304
26199,3.1258572,1.3322697,145.49105
23603,2.3579841,1.0177096,124.80316
48215,2.9566922,1.286371,114.34055
17784,2.2265792,0.96826651,140.20386
43982,3.6880963,1.6010127,142.00109
42915,2.2877812,0.99214375,138.67911
12967,3.819827,1.6626734,53.487185
39398,2.6166194,1.127576,126.03313
49116,3.3085593,1.4184866,101.74333
5048,3.4587898,1.5030034,134.01056
18377,2.6147826,1.130068,147.41315
22209,2.5772093,1.1021497,128.04664
21540,3.2697009,1.4002365,149.03571
48950,3.2179369,1.3997551,115.59722
40191,2.555756,1.1124404,129.86828
22520,2.3680342,1.030622,99.289082
14102,3.4374648,1.4822342,149.53279
51300,3.7284936,1.6185633,64.333617
34743,2.3651181,1.0292739,146.75794
29200,2.5029553,1.0839552,139.43909
16278,3.0635232,1.3044862,82.645254
11322,2.6790062,1.1598138,116.51963
14654,3.0846512,1.3342532,95.011132
27513,3.2679957,1.4154784,137.4975
42620,3.2192753,1.3938023,133.68938
37599,2.5381961,1.08655,122.04839
41395,3.4960887,1.5203033,136.95848
2620,2.5632103,1.0969811,90.457667
45194,2.4604816,1.0704559,136.29337
43283,2.3727004,1.0182387,120.12051
23229,3.1701829,1.3303063,89.80882
26679,3.0412453,1.3233512,99.275657
42294,3.652194,1.5896948,124.6887
26008,2.6468477,1.1273144,135.17245
11578,3.2866926,1.4300655,149.72383
40036,2.4325529,1.0583409,114.8678
323,2.712487,1.1446306,140.43776
3023,3.065793,1.2924139,142.52816
4204,3.0122489,1.2724133,143.32469
16456,2.6680047,1.1608382,112.48838
28536,2.9146207,1.2517545,138.69087
18512,2.3145678,1.0070913,146.55352
35948,3.0765734,1.3074448,148.50292
2016,2.6367682,1.1133957,111.77817
20664,3.1478518,1.3145657,130.03461
8981,3.2754756,1.4183118,116.38878
50926,3.4977653,1.5224291,128.74383
43735,3.2002716,1.3849423,100.48023
51265,2.5718429,1.1182364,81.988584
20791,3.8866728,1.691284,136.43343
22071,2.3582877,1.0195016,71.64811
32727,3.267396,1.3911841,142.16974
7911,3.1917213,1.3402104,124.45594
50851,3.5121019,1.5286028,121.85737
497,3.1294274,1.3033392,59.073898
48673,2.9102009,1.260528,145.28058
42318,3.0074235,1.2822209,84.399893
7448,2.6096486,1.1076575,92.453468
21940,3.4389126,1.4968735,70.483853
20649,3.4178324,1.4872025,128.3676
9929,3.5650374,1.550698,86.869059
20258,3.4908014,1.5190558,67.29567
49934,3.6139151,1.5655365,147.66702
48954,3.3801965,1.4610811,133.21034
49787,2.9351367,1.2415464,147.167
17061,3.5136517,1.5209105,94.665498
44313,3.087326,1.3166719,74.973547
39178,2.9393127,1.2728145,124.82947
39298,2.2130349,0.96071538,69.03065
30044,2.5405949,1.0903803,123.9358
34055,3.2779623,1.4268114,123.18715
15051,2.9599453,1.233447,38.442638
6427,3.6700118,1.597179,83.667777
27509,2.9275715,1.2158477,149.60455
34602,3.0437074,1.324251,127.6513
13083,3.3218618,1.4379503,103.83445
8169,3.0794554,1.3401802,95.053192
14608,2.2933188,0.99226465,108.88381
6606,3.9878919,1.7358274,81.369947
39286,2.8686184,1.1892595,147.60254
44670,3.2448665,1.3888339,101.63287
30561,2.1163229,0.91951284,111.46358
3885,2.4912785,1.0661193,121.62217
24178,2.4810809,1.0736506,93.839204
21038,2.9984268,1.2807935,131.53626
14131,2.541464,1.1062102,117.91808
47769,2.5329326,1.0915016,101.06858
7461,2.7742515,1.2073076,117.78399
48661,3.3262911,1.4146065,111.80227
6114,2.9860745,1.2697324,139.37607
760,3.1238937,1.3585813,116.67864
436,3.1290302,1.3611348,103.65492
29313,2.7121344,1.1802086,140.54551
39674,2.4688646,1.0704851,127.4259
45973,3.7185333,1.6132409,140.85529
31953,3.2302295,1.4059156,106.52355
32678,2.7055758,1.1750254,148.33079
30121,2.87252,1.2412212,128.59438
39923,3.0302931,1.2556074,84.611539
12774,2.9074477,1.2651988,73.19903
19626,3.5843679,1.558527,46.957586
39576,2.952981,1.2385641,115.74157
47218,2.9736951,1.2668899,91.293532
14671,3.6027658,1.561371,77.770046
23067,2.910043,1.2651538,132.51268
49246,3.4726466,1.5028028,80.913198
33378,2.9791274,1.2856887,121.2012
14505,3.4542849,1.4949196,113.85263
51191,3.0822777,1.3404042,141.00135
39657,2.4676176,1.0680582,147.78371
4718,3.0548861,1.2593187,63.425827
34963,2.5219111,1.0959088,123.36645
5447,2.7241441,1.1731614,110.47226
26231,2.642778,1.1256995,94.721192
38409,3.3251439,1.4278236,108.29317
3832,3.6073373,1.5678195,142.311
36930,2.6067912,1.1245532,84.851459
14974,2.6515882,1.1337332,117.668
25299,2.8298671,1.2315098,147.65766
7502,2.480594,1.0789646,148.9764
15299,3.3595133,1.4619307,129.24029
36202,3.3642164,1.4505549,98.281661
12705,3.0346021,1.2572941,123.55358
8452,3.1157807,1.3380939,145.71767
44876,3.5242035,1.5299234,124.26568
11944,3.1602712,1.368747,73.865352
45226,3.0399677,1.3029314,105.85693
22300,3.4336781,1.4792094,85.816298
16083,2.4323418,1.0583598,70.659103
39756,3.4220972,1.485734,144.15029
34037,2.6815502,1.1594556,95.313425
10454,2.8002562,1.2025118,132.64804
11912,2.8546276,1.1765477,124.91535
16571,3.4631837,1.5030945,135.12001
32269,3.0430572,1.26933,118.63136
32952,3.2826018,1.4159971,131.49731
46787,2.2770248,0.98938332,140.24367
10610,3.4581087,1.5048559,133.03098
43101,2.9633764,1.2798527,80.048364
30075,3.4431957,1.498275,134.38222
10751,3.1613924,1.3428231,122.67021
12633,3.2600222,1.3983551,120.2815
46388,2.8520355,1.2414037,95.888801
10613,2.5588358,1.1126614,139.75136
8434,3.1452826,1.3640465,117.73696
36932,2.6099144,1.1187355,138.80081
24767,3.4984937,1.5108367,141.14974
46928,3.3790272,1.4705455,147.2655
3658,2.7529468,1.1782366,138.5552
13687,3.3122445,1.4248448,117.16684
11069,3.5252432,1.5258352,141.07038
3047,3.6682217,1.5954037,96.031009
14281,3.074478,1.2936596,119.39846
2261,2.5015069,1.0762151,109.39867
32600,3.1826652,1.3640903,133.74147
11741,2.1620248,0.93842098,114.43779
2103,2.9703267,1.2697049,145.86231
21309,2.4787207,1.0693882,124.19625
33765,2.6694675,1.1530875,136.0595
43255,3.2126297,1.3568586,131.74309
6814,3.4759736,1.5070322,106.58102
6772,3.3279023,1.4484174,141.30127
43610,2.6996802,1.1468809,97.983579
10571,2.5060442,1.0690599,80.91746
3651,2.2804691,0.9918661,85.88144
310,2.2090885,0.96038796,101.68538
9456,3.2563996,1.4163733,37.287534
29747,3.6229871,1.5713607,112.61912
45406,2.8210213,1.2017476,135.65704
50460,2.4828768,1.0744799,51.851798
24258,2.3658132,1.0292531,142.66798
25991,3.8715625,1.685032,139.25611
10944,2.9905856,1.2330291,47.254986
29408,3.1700357,1.3570627,143.36735
25684,3.5321543,1.5373599,147.34053
27046,2.8950101,1.253582,90.103655
17511,3.2486463,1.4048923,123.48699
36051,3.7046475,1.6119917,147.55997
23301,2.6074816,1.1131398,79.83664
10942,2.4722475,1.0759573,104.03883
654,3.0687371,1.3070153,124.43795
18326,2.9515656,1.212248,103.546
45546,2.6501306,1.1189437,121.39117
9042,2.8424519,1.2367973,115.42824
16949,3.425607,1.4678258,144.63625
27019,3.1385479,1.3219367,86.64435
2522,3.2267767,1.4039425,146.39546
7979,2.9263693,1.2609716,82.981303
6286,3.0412,1.2746259,114.66185
49798,3.1316626,1.3598683,110.59747
6768,3.8786644,1.6882848,99.239882
31012,3.6349508,1.5808061,146.09244
48031,2.7802562,1.1983828,103.24188
33069,3.4004916,1.4781947,137.58541
38189,2.7715778,1.1870134,120.57173
4928,3.2073486,1.3547379,102.8186
20525,3.5657441,1.5481424,142.83884
45216,2.621677,1.1276529,143.84961
24664,2.7113851,1.1691606,69.594478
41951,2.093472,0.91018301,91.694242
8942,3.167363,1.3784311,42.451836
24663,2.3088584,0.99949918,129.52972
36340,2.9073323,1.2604526,148.73139
22350,2.7683305,1.1652785,136.40785
37364,3.0247881,1.3032766,129.93485
19956,2.584491,1.1143864,120.82568
334,3.7489658,1.6299413,129.62514
40591,3.1400619,1.3449486,128.43185
8034,3.0251468,1.3015472,116.62185
47303,2.6028304,1.1253577,70.497854
41972,3.1539986,1.3694705,130.11191
29844,2.8382143,1.215725,75.584339
47455,3.1187905,1.3529478,44.056994
48147,2.9930717,1.3027971,69.820443
16444,2.4805347,1.0774028,80.110862
16905,2.9703443,1.2110817,142.1606
49059,3.3664851,1.4653452,133.45095
15335,3.2098702,1.3939046,79.761274
7145,3.0362574,1.2876963,32.356527
12264,2.6758182,1.1339884,122.88787
15392,2.7417423,1.1797141,144.48231
37400,2.4137264,1.0489599,138.63452
46144,3.0726923,1.3223997,121.01878
51017,3.12271,1.3287133,110.09024
45495,2.8268373,1.2199549,108.17229
23832,2.93129,1.226676,135.99758
45071,2.9814821,1.2955057,143.09427
32292,3.514411,1.529614,125.21227
37365,2.372832,1.0319754,140.20116
18906,3.4026743,1.4714969,123.90902
17368,3.5111848,1.5255465,117.12377
14707,2.992324,1.2957549,145.41706
16931,2.674482,1.1526439,146.60718
10537,3.0835113,1.2924685,93.939706
25629,2.8036759,1.2176111,63.612761
10968,3.1967713,1.3766988,75.077482
30467,3.7822331,1.646284,117.12726
50634,2.7570904,1.1550131,126.96201
17043,3.7056832,1.6129862,53.160858
20863,2.5917933,1.127788,63.118014
27372,3.2987812,1.4348002,136.97775
39295,3.2005281,1.3682053,125.1922
14173,2.7144904,1.1721464,93.826905
44782,2.1704797,0.941487,84.755431
12340,2.881018,1.2488118,145.44142
22042,3.2833217,1.4198655,146.01301
6861,3.4239688,1.4685904,126.66762
44803,3.106212,1.3335893,149.29377
22323,2.6218913,1.1317023,63.851774
33495,2.7086944,1.1781633,78.021199
47306,3.322115,1.410124,132.29296
10255,3.7119212,1.613765,54.955642
38683,2.6554746,1.1421914,86.279003
24985,3.0125609,1.3110505,89.898905
47655,3.1085044,1.3103183,93.481633
7376,3.3425408,1.4516226,123.28838
50958,2.9720878,1.2117942,70.216474
44134,3.6636554,1.5922153,65.053535
36497,2.3500382,1.0221153,145.78092
41614,3.0916588,1.3447007,84.272006
30187,3.7298468,1.6221658,84.390672
27017,3.424343,1.4903964,145.48714
8577,3.1264499,1.3412072,67.530915
28259,3.1695323,1.3782497,136.44752
26202,2.7491108,1.1902276,131.81022
11297,2.3448298,1.010031,146.34093
33024,3.0699304,1.3126585,45.653124
25098,3.0120372,1.3095837,111.15038
25580,2.9209604,1.2272922,134.4052
30262,3.8234863,1.6623213,99.054065
6713,2.4021122,1.0452159,103.24459
40638,3.5945682,1.5631801,105.9244
31526,3.2755829,1.4254337,126.33532
9628,2.9778416,1.2902943,134.00236
29404,3.5274779,1.535416,79.492674
5427,3.4996304,1.5205432,31.287193
28111,2.355309,1.0225787,127.60114
27119,3.8173093,1.659543,136.70849
35424,3.2773828,1.4229766,139.64536
30889,3.7605862,1.6363173,57.963623
43044,3.5100935,1.5256415,141.16689
1721,3.2053473,1.3617447,142.63509
434,2.6653651,1.1354559,92.693007
43914,2.5286764,1.0793885,95.441774
24333,3.064856,1.2852547,61.72213
50508,2.6312268,1.1412366,118.70648
16583,3.0168128,1.2499876,133.84144
42938,2.6541047,1.1365062,143.43336
50163,3.4083596,1.4835505,125.0062
17490,3.3630644,1.4610701,143.3716
49005,3.7497892,1.6288425,87.68618
28097,3.4487886,1.4917734,142.17357
41343,3.4309032,1.4861004,75.601193
48110,2.7307301,1.1751609,58.832218
12497,2.843596,1.182577,134.95278
27881,3.33052,1.444122,130.04874
6583,2.6192331,1.1211821,68.601598
3256,2.9588133,1.2865689,148.40503
50520,3.2968035,1.4328057,142.68552
5168,3.1740156,1.3451821,133.06011
18055,2.9423816,1.2668017,149.29606
43129,3.5595233,1.5445391,136.41095
5745,3.1564624,1.3450852,144.67954
15632,3.111528,1.342059,102.24497
23805,2.586191,1.1256603,80.431912
1275,3.6222766,1.5670085,137.23722
48220,2.8056631,1.1999043,96.205868
49061,2.9284285,1.2717465,97.532469
41267,3.3482789,1.4523593,122.73238
31398,3.3701178,1.4663894,124.59614
32161,2.4273476,1.0438118,117.75131
16202,2.3629108,1.0285164,136.83405
11998,3.3329437,1.4505308,137.65622
16973,2.9008484,1.2626675,41.087349
23595,2.7699107,1.2055598,106.33937
6905,3.0002646,1.2989881,129.08463
50221,3.1037762,1.3446194,132.14606
28492,3.2377613,1.401293,102.75408
13100,3.0804552,1.2937497,98.985639
25474,3.8341681,1.6682572,131.62834
23179,2.4656833,1.0732063,107.30754
4616,2.7753381,1.191131,75.423506
2292,3.1127848,1.3362674,120.59462
40108,2.9337352,1.2768545,106.83297
6580,2.8707793,1.236335,142.69568
2184,3.0408482,1.3066924,109.38991
24628,3.5966567,1.565534,45.034749
36132,3.6901144,1.5996868,64.766024
20685,3.3556336,1.434748,56.527972
41679,2.4792125,1.077304,33.139824
14093,3.0483435,1.2992233,144.38783
15796,3.1151267,1.3525376,105.12599
6018,3.5397446,1.5406007,108.49438
9872,3.0554729,1.2582452,90.018508
26934,3.2953823,1.4174696,117.06205
49819,3.5048819,1.5252504,135.85894
38346,2.7826814,1.2112065,67.172667
22305,2.5399314,1.1053013,112.7579
49891,3.6777722,1.6008389,137.03376
4157,2.1848013,0.95079527,147.33629
17182,3.0628253,1.3251676,149.34701
50886,3.1531696,1.3350859,145.88128
50405,3.2263441,1.3696513,133.26308
42976,3.3666584,1.4652284,93.818413
879,2.4735849,1.0730418,46.029757
7052,3.3926873,1.4524915,105.49016
51521,3.2777322,1.4185599,116.11316
47733,2.9858382,1.2717869,52.647809
37592,2.4945092,1.0854912,105.81876
31176,2.7544745,1.1869085,116.14547
5195,3.2721482,1.424077,113.0051
