coinc_event_id,far,snr,mass,mchirp
108745,3.55643096063,5.95709789515,3.34641689062,1.30920803547
103649,0.0352975002657,7.20541088999,3.06290507317,1.31913256645
96514,1.02106463947,5.91962140705,3.22172796726,1.35836279392
27995,0.00934425713508,7.06098986934,2.07023572922,0.899505019188
150424,2.65651144793,5.91538260003,4.00000011921,1.69038820267
129580,0.0553823241651,7.22149872065,3.63728106022,1.42844808102
20117,0.0345944576771,7.0892094606,2.16078591347,0.94000005722
42216,1.82554718573,6.27220344912,2.80861604214,1.18903708458
86880,0.511553242871,6.40191565797,2.81771504879,1.19531202316
92392,1.9869738956,6.3875813086,3.41420090199,1.33310949802
22390,1.36265857441e-08,10.1481970276,2.45737695694,1.06029427052
16246,1.22444626354,5.9764137995,2.53781992197,1.06769227982
40611,1.41116570074,6.12480131942,2.57944190502,1.11137604713
143502,0.356624272685,6.98926138695,3.95898604393,1.62323892117
103911,0.0732723992898,6.3571478697,3.54692912102,1.36309671402
66015,0.0139486485487,7.12549625785,2.60321450233,1.08832108974
101581,0.424413773793,6.59188541762,3.4393453002,1.31893789768
70809,0.0288420788696,7.57836684212,3.25873667002,1.28719162941
76710,0.00184606829323,7.61475590455,2.9614969492,1.28755474091
127748,0.0369791618814,7.27148928886,3.84773206711,1.527526021
78242,3.12252658264,6.16478126801,2.97196304798,1.25565743446
78979,0.0769766403106,6.57438931932,2.93170702457,1.20003318787
138013,0.0833077567368,6.93332123152,3.99999892712,1.64448463917
136627,0.505409215791,6.48150076103,3.99999892712,1.69420659542
126631,0.223003703245,6.31708830654,3.93906199932,1.47934091091
91158,0.0877236326459,6.76745188178,2.93558204174,1.23109638691
145690,2.30423651882,6.53342414403,3.76472008228,1.62841558456
75440,0.163583246033,6.62284922071,2.89707994461,1.21996295452
35437,9.30667994208e-14,25.1393499771,2.34451603889,1.01948046684
18498,0.13655967759,6.94838952902,2.17935800552,0.947708368301
65457,0.118570425461,6.89461421577,2.49276006222,1.08389878273
113043,0.051805230749,7.18169283287,3.45075154305,1.32513320446
124656,0.00342535350889,7.43739399629,3.69543600082,1.42892730236
150198,1.95302402044e-12,10.9769426011,3.63310992718,1.57117390633
89172,0.207146734167,6.60707709482,3.23889279366,1.27578759193
120235,0.276266603536,6.86713708752,3.77552914619,1.42585158348
112950,0.0466792341807,6.94805081238,3.23240303993,1.31533253193
22661,0.0774716810875,6.7956701524,2.11860907078,0.921307981014
91976,0.575416455304,6.81310059413,3.04278707504,1.32202923298
98607,0.477475255504,6.66785942742,3.5263941884,1.35201609135
46164,9.30667994208e-14,12.2426919187,2.7451120615,1.14603471756
84900,0.184475224055,6.38819410952,3.18075501919,1.28376746178
34784,0.190921733313,6.45002847318,2.19999909401,0.95667809248
32017,0.487669277221,6.68990419758,2.42675846815,1.02367675304
51135,0.732288156567,6.62224958919,2.57982504368,1.12173008919
134436,0.00262075875126,7.5495706302,3.51666688919,1.46101653576
116969,4.36832919706e-10,11.020701726,3.53935313225,1.45723974705
56029,0.482214169066,5.87583998042,2.5734128356,1.08028280735
120619,0.557083450714,6.96743842528,3.44360399246,1.49698019028
141767,2.07274698957e-13,11.5003546573,3.73680198193,1.62432563305
109667,9.30667994208e-14,11.8318237032,3.32846605778,1.34296214581
32458,0.71906901867,5.97596018625,2.43364405632,1.0289440155
